Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
03:00:00,3.205812E+03,1.324207E+03,1.654208E-01,1.299141E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638812E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.930415E+03,3.514407E-01,2.873427E-01
03:10:00,3.205812E+03,1.303197E+03,1.654208E-01,1.278507E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638812E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.903253E+03,3.514407E-01,2.846783E-01
03:20:00,3.205812E+03,1.282227E+03,1.654208E-01,1.257914E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638812E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.876163E+03,3.514407E-01,2.820207E-01
03:30:00,3.205812E+03,1.261307E+03,1.654208E-01,1.237369E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.849030E+03,3.514407E-01,2.793586E-01
03:40:00,3.205812E+03,1.240438E+03,1.654208E-01,1.216877E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.821801E+03,3.514407E-01,2.766871E-01
03:50:00,3.205812E+03,1.219624E+03,1.654208E-01,1.196439E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.794370E+03,3.514407E-01,2.739955E-01
04:00:00,3.205812E+03,1.198867E+03,1.654208E-01,1.176057E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.766855E+03,3.514407E-01,2.712956E-01
04:10:00,3.205812E+03,1.178876E+03,1.654208E-01,1.156428E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.739899E+03,3.514407E-01,2.686506E-01
04:20:00,3.205812E+03,1.159660E+03,1.654208E-01,1.137561E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.713512E+03,3.514407E-01,2.660617E-01
04:30:00,3.205812E+03,1.141225E+03,1.654208E-01,1.119461E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.687757E+03,3.514407E-01,2.635349E-01
04:40:00,3.205812E+03,1.123580E+03,1.654208E-01,1.102138E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.662681E+03,3.514407E-01,2.610748E-01
04:50:00,3.205812E+03,1.106733E+03,1.654208E-01,1.085598E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.638310E+03,3.514407E-01,2.586840E-01
05:00:00,3.205812E+03,1.090692E+03,1.654208E-01,1.069849E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.614668E+03,3.514407E-01,2.563649E-01
05:10:00,3.205812E+03,1.077619E+03,1.654208E-01,1.057014E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.600525E+03,3.514407E-01,2.549771E-01
05:20:00,3.205812E+03,1.067560E+03,1.654208E-01,1.047137E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,2.605386E+03,3.514407E-01,2.554534E-01
05:30:00,3.205812E+03,1.060520E+03,1.654208E-01,1.040225E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,2.634785E+03,3.514407E-01,2.583369E-01
05:40:00,3.205812E+03,1.058201E+03,1.654208E-01,1.037945E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,2.694549E+03,3.514407E-01,2.641998E-01
05:50:00,3.205812E+03,1.061947E+03,1.654208E-01,1.041619E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,2.781081E+03,3.514407E-01,2.726898E-01
06:00:00,3.205812E+03,1.073177E+03,1.654208E-01,1.052639E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,2.891308E+03,3.514407E-01,2.835058E-01
06:10:00,3.205812E+03,1.092615E+03,1.654208E-01,1.071718E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,3.017818E+03,3.514407E-01,2.959212E-01
06:20:00,3.205812E+03,1.120028E+03,1.654208E-01,1.098628E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,3.152893E+03,3.514407E-01,3.091775E-01
06:30:00,3.205812E+03,1.155904E+03,1.654208E-01,1.133849E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,3.287731E+03,3.514407E-01,3.224112E-01
06:40:00,3.205812E+03,1.198091E+03,1.654208E-01,1.175269E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,3.414588E+03,3.514407E-01,3.348619E-01
06:50:00,3.205812E+03,1.244959E+03,1.654208E-01,1.221288E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,3.536886E+03,3.514407E-01,3.468644E-01
07:00:00,3.205812E+03,1.295000E+03,1.654208E-01,1.270425E-01,1.359943E+04,1.596070E+01,7.001165E-01,1.577881E-03,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810291E+03,3.659154E+03,3.514407E-01,3.588609E-01
07:10:00,3.205812E+03,1.351476E+03,1.654208E-01,1.325882E-01,1.359943E+04,6.945276E+01,7.001165E-01,6.819801E-03,4.638813E+03,7.898883E+00,2.393150E-01,7.852638E-04,6.810291E+03,3.783648E+03,3.514407E-01,3.710719E-01
07:20:00,3.205812E+03,1.414954E+03,1.654208E-01,1.388219E-01,1.359943E+04,1.551809E+02,7.001165E-01,1.522203E-02,4.638813E+03,3.533205E+01,2.393150E-01,3.473532E-03,6.810291E+03,3.908352E+03,3.514407E-01,3.833016E-01
