Time,THERMAL ZONE 1:DALIAN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:DALIAN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:DALIAN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:DALIAN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:DALIAN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:DALIAN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:DALIAN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:DALIAN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
18:40:00,3.931451E+03,3.934605E+03,2.028530E-01,3.862503E-01,1.702214E+04,3.215888E+03,8.757490E-01,3.156400E-01,5.807948E+03,1.729140E+03,2.996028E-01,1.694765E-01,8.480038E+03,7.067843E+03,4.375910E-01,6.930094E-01
18:50:00,3.931451E+03,3.771379E+03,2.028530E-01,3.702258E-01,1.702214E+04,3.072273E+03,8.757490E-01,3.015341E-01,5.807948E+03,1.594035E+03,2.996028E-01,1.562341E-01,8.480038E+03,6.842303E+03,4.375910E-01,6.708957E-01
19:00:00,3.931451E+03,3.614644E+03,2.028530E-01,3.548383E-01,1.702214E+04,2.923925E+03,8.757490E-01,2.869638E-01,5.807948E+03,1.465873E+03,2.996028E-01,1.436721E-01,8.480038E+03,6.589294E+03,4.375910E-01,6.460877E-01
19:10:00,3.931451E+03,3.469889E+03,2.028530E-01,3.406269E-01,1.702214E+04,2.782285E+03,8.757490E-01,2.730522E-01,5.807948E+03,1.346390E+03,2.996028E-01,1.319610E-01,8.480038E+03,6.330331E+03,4.375910E-01,6.206952E-01
19:20:00,3.931451E+03,3.338278E+03,2.028530E-01,3.277051E-01,1.702214E+04,2.649023E+03,8.757490E-01,2.599642E-01,5.807948E+03,1.238258E+03,2.996028E-01,1.213622E-01,8.480038E+03,6.074767E+03,4.375910E-01,5.956365E-01
19:30:00,3.931451E+03,3.224261E+03,2.028530E-01,3.165082E-01,1.702214E+04,2.524820E+03,8.757490E-01,2.477669E-01,5.807948E+03,1.143057E+03,2.996028E-01,1.120311E-01,8.480038E+03,5.828515E+03,4.375910E-01,5.714911E-01
19:40:00,3.931451E+03,3.125836E+03,2.028530E-01,3.068435E-01,1.702214E+04,2.410183E+03,8.757490E-01,2.365096E-01,5.807948E+03,1.060673E+03,2.996028E-01,1.039562E-01,8.480038E+03,5.593923E+03,4.375910E-01,5.484891E-01
19:50:00,3.931451E+03,3.038083E+03,2.028530E-01,2.982277E-01,1.702214E+04,2.303592E+03,8.757490E-01,2.260430E-01,5.807948E+03,9.874026E+02,2.996028E-01,9.677481E-02,8.480038E+03,5.386780E+03,4.375910E-01,5.281781E-01
20:00:00,3.931451E+03,2.958613E+03,2.028530E-01,2.904254E-01,1.702214E+04,2.204260E+03,8.757490E-01,2.162899E-01,5.807948E+03,9.210415E+02,2.996028E-01,9.027061E-02,8.480038E+03,5.211313E+03,4.375910E-01,5.109744E-01
20:10:00,3.931451E+03,2.885164E+03,2.028530E-01,2.832141E-01,1.702214E+04,2.109414E+03,8.757490E-01,2.069775E-01,5.807948E+03,8.603900E+02,2.996028E-01,8.432600E-02,8.480038E+03,5.060593E+03,4.375910E-01,4.961984E-01
20:20:00,3.931451E+03,2.816794E+03,2.028530E-01,2.765015E-01,1.702214E+04,2.018642E+03,8.757490E-01,1.980651E-01,5.807948E+03,8.045776E+02,2.996028E-01,7.885567E-02,8.480038E+03,4.927429E+03,4.375910E-01,4.831443E-01
20:30:00,3.931451E+03,2.752899E+03,2.028530E-01,2.702281E-01,1.702214E+04,1.931730E+03,8.757490E-01,1.895317E-01,5.807948E+03,7.530147E+02,2.996028E-01,7.380182E-02,8.480038E+03,4.807104E+03,4.375910E-01,4.713489E-01
20:40:00,3.931451E+03,2.692957E+03,2.028530E-01,2.643429E-01,1.702214E+04,1.848385E+03,8.757490E-01,1.813488E-01,5.807948E+03,7.052222E+02,2.996028E-01,6.911752E-02,8.480038E+03,4.697161E+03,4.375910E-01,4.605712E-01
20:50:00,3.931451E+03,2.636646E+03,2.028530E-01,2.588143E-01,1.702214E+04,1.768177E+03,8.757490E-01,1.734739E-01,5.807948E+03,6.608323E+02,2.996028E-01,6.476671E-02,8.480038E+03,4.596241E+03,4.375910E-01,4.506779E-01
21:00:00,3.931451E+03,2.583682E+03,2.028530E-01,2.536150E-01,1.702214E+04,1.690702E+03,8.757490E-01,1.658672E-01,5.807948E+03,6.195416E+02,2.996028E-01,6.071967E-02,8.480038E+03,4.503117E+03,4.375910E-01,4.415488E-01
21:10:00,3.931451E+03,2.532309E+03,2.028530E-01,2.485715E-01,1.702214E+04,1.613503E+03,8.757490E-01,1.582878E-01,5.807948E+03,5.806421E+02,2.996028E-01,5.690701E-02,8.480038E+03,4.416039E+03,4.375910E-01,4.330124E-01
21:20:00,3.931451E+03,2.482207E+03,2.028530E-01,2.436522E-01,1.702214E+04,1.536467E+03,8.757490E-01,1.507247E-01,5.807948E+03,5.440247E+02,2.996028E-01,5.331805E-02,8.480038E+03,4.334236E+03,4.375910E-01,4.249930E-01
21:30:00,3.931451E+03,2.433140E+03,2.028530E-01,2.388341E-01,1.702214E+04,1.459460E+03,8.757490E-01,1.431647E-01,5.807948E+03,5.094675E+02,2.996028E-01,4.993103E-02,8.480038E+03,4.257118E+03,4.375910E-01,4.174330E-01
21:40:00,3.931451E+03,2.384899E+03,2.028530E-01,2.340967E-01,1.702214E+04,1.382463E+03,8.757490E-01,1.356059E-01,5.807948E+03,4.765227E+02,2.996028E-01,4.670201E-02,8.480038E+03,4.184172E+03,4.375910E-01,4.102820E-01
21:50:00,3.931451E+03,2.337357E+03,2.028530E-01,2.294277E-01,1.702214E+04,1.305675E+03,8.757490E-01,1.280680E-01,5.807948E+03,4.448978E+02,2.996028E-01,4.360234E-02,8.480038E+03,4.115021E+03,4.375910E-01,4.035031E-01
22:00:00,3.931451E+03,2.290066E+03,2.028530E-01,2.247831E-01,1.702214E+04,1.229173E+03,8.757490E-01,1.205589E-01,5.807948E+03,4.143451E+02,2.996028E-01,4.060776E-02,8.480038E+03,4.049409E+03,4.375910E-01,3.970713E-01
22:10:00,3.931451E+03,2.244436E+03,2.028530E-01,2.203012E-01,1.702214E+04,1.155018E+03,8.757490E-01,1.132807E-01,5.807948E+03,3.851051E+02,2.996028E-01,3.774182E-02,8.480038E+03,3.987868E+03,4.375910E-01,3.910389E-01
22:20:00,3.931451E+03,2.200423E+03,2.028530E-01,2.159782E-01,1.702214E+04,1.083165E+03,8.757490E-01,1.062286E-01,5.807948E+03,3.569230E+02,2.996028E-01,3.497957E-02,8.480038E+03,3.929972E+03,4.375910E-01,3.853641E-01
22:30:00,3.931451E+03,2.157981E+03,2.028530E-01,2.118095E-01,1.702214E+04,1.013514E+03,8.757490E-01,9.939301E-02,5.807948E+03,3.297352E+02,2.996028E-01,3.231474E-02,8.480038E+03,3.875339E+03,4.375910E-01,3.800087E-01
22:40:00,3.931451E+03,2.117050E+03,2.028530E-01,2.077890E-01,1.702214E+04,9.459771E+02,8.757490E-01,9.276523E-02,5.807948E+03,3.037668E+02,2.996028E-01,2.976950E-02,8.480038E+03,3.823655E+03,4.375910E-01,3.749423E-01
22:50:00,3.931451E+03,2.077506E+03,2.028530E-01,2.039047E-01,1.702214E+04,8.804134E+02,8.757490E-01,8.633156E-02,5.807948E+03,2.792427E+02,2.996028E-01,2.736585E-02,8.480038E+03,3.774645E+03,4.375910E-01,3.701379E-01
23:00:00,3.931451E+03,2.039563E+03,2.028530E-01,2.001771E-01,1.702214E+04,8.167733E+02,8.757490E-01,8.008702E-02,5.807948E+03,2.559177E+02,2.996028E-01,2.507977E-02,8.480038E+03,3.727997E+03,4.375910E-01,3.655650E-01
23:10:00,3.931451E+03,2.001865E+03,2.028530E-01,1.964742E-01,1.702214E+04,7.529588E+02,8.757490E-01,7.382594E-02,5.807948E+03,2.331017E+02,2.996028E-01,2.284361E-02,8.480038E+03,3.682737E+03,4.375910E-01,3.611277E-01
23:20:00,3.931451E+03,1.964420E+03,2.028530E-01,1.927964E-01,1.702214E+04,6.889810E+02,8.757490E-01,6.754967E-02,5.807948E+03,2.106615E+02,2.996028E-01,2.064429E-02,8.480038E+03,3.638932E+03,4.375910E-01,3.568331E-01
23:30:00,3.931451E+03,1.927258E+03,2.028530E-01,1.891466E-01,1.702214E+04,6.248904E+02,8.757490E-01,6.126300E-02,5.807948E+03,1.885412E+02,2.996028E-01,1.847635E-02,8.480038E+03,3.596752E+03,4.375910E-01,3.526984E-01
23:40:00,3.931451E+03,1.890327E+03,2.028530E-01,1.855197E-01,1.702214E+04,5.607172E+02,8.757490E-01,5.496888E-02,5.807948E+03,1.663878E+02,2.996028E-01,1.630520E-02,8.480038E+03,3.556577E+03,4.375910E-01,3.487608E-01
23:50:00,3.931451E+03,1.853600E+03,2.028530E-01,1.819129E-01,1.702214E+04,4.964810E+02,8.757490E-01,4.866920E-02,5.807948E+03,1.439150E+02,2.996028E-01,1.410278E-02,8.480038E+03,3.517552E+03,4.375910E-01,3.449370E-01
24:00:00,3.931451E+03,1.817067E+03,2.028530E-01,1.783250E-01,1.702214E+04,4.321958E+02,8.757490E-01,4.236534E-02,5.807948E+03,1.212740E+02,2.996028E-01,1.188392E-02,8.480038E+03,3.479491E+03,4.375910E-01,3.412067E-01
Peak,3.931451E+03,5.633119E+03,2.028530E-01,5.530352E-01,1.702214E+04,5.212155E+03,8.757490E-01,5.117186E-01,5.807948E+03,5.107509E+03,2.996028E-01,5.006032E-01,8.480038E+03,8.325136E+03,4.375910E-01,8.163027E-01

Peak Vol Flow (m3/s),,,1.702785E-01,4.642278E-01,,,7.351197E-01,4.295459E-01,,,2.514920E-01,4.202155E-01,,,3.673218E-01,6.852194E-01
