Time,THERMAL ZONE 1:OSLO/FORNEBU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:OSLO/FORNEBU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:OSLO/FORNEBU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:OSLO/FORNEBU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:OSLO/FORNEBU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:OSLO/FORNEBU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:OSLO/FORNEBU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:OSLO/FORNEBU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:OSLO/FORNEBU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:OSLO/FORNEBU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:OSLO/FORNEBU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:OSLO/FORNEBU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:OSLO/FORNEBU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:OSLO/FORNEBU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:OSLO/FORNEBU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:OSLO/FORNEBU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:OSLO/FORNEBU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:OSLO/FORNEBU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:OSLO/FORNEBU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:OSLO/FORNEBU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:OSLO/FORNEBU ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:OSLO/FORNEBU ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:OSLO/FORNEBU ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:OSLO/FORNEBU ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
17:30:00,2.240899E+04,6.897493E+03,1.156528E+00,6.759189E-01,2.624038E+04,1.620483E+03,1.350877E+00,1.587966E-01,2.494374E+04,1.057228E+04,1.287348E+00,1.036021E+00,2.704966E+04,2.447616E+03,1.392559E+00,2.398563E-01,2.864369E+04,1.173923E+04,1.478201E+00,1.150377E+00,2.798968E+04,3.145901E+03,1.440929E+00,3.082917E-01
17:45:00,2.240898E+04,6.797313E+03,1.156528E+00,6.661015E-01,2.624038E+04,1.510008E+03,1.350877E+00,1.479698E-01,2.494371E+04,1.047922E+04,1.287347E+00,1.026901E+00,2.704966E+04,2.317880E+03,1.392559E+00,2.271414E-01,2.864365E+04,1.165851E+04,1.478199E+00,1.142465E+00,2.798968E+04,3.076812E+03,1.440928E+00,3.015202E-01
18:00:00,2.240898E+04,6.688523E+03,1.156528E+00,6.554404E-01,2.624038E+04,1.400936E+03,1.350877E+00,1.372805E-01,2.494367E+04,1.037254E+04,1.287345E+00,1.016447E+00,2.704966E+04,2.197073E+03,1.392559E+00,2.153017E-01,2.864361E+04,1.156290E+04,1.478197E+00,1.133096E+00,2.798967E+04,2.997419E+03,1.440928E+00,2.937389E-01
18:15:00,2.336754E+04,6.565030E+03,1.205999E+00,6.433383E-01,2.653993E+04,1.287038E+03,1.366298E+00,1.261186E-01,2.590297E+04,1.024674E+04,1.336854E+00,1.004119E+00,2.734944E+04,2.076528E+03,1.407992E+00,2.034878E-01,3.050372E+04,1.144618E+04,1.574191E+00,1.121658E+00,2.851471E+04,2.899341E+03,1.467957E+00,2.841266E-01
18:30:00,2.432642E+04,6.425503E+03,1.255484E+00,6.296647E-01,2.683972E+04,1.168688E+03,1.381716E+00,1.145203E-01,2.686254E+04,1.010190E+04,1.386375E+00,9.899249E-01,2.764945E+04,1.956525E+03,1.423422E+00,1.917271E-01,3.236452E+04,1.130778E+04,1.670209E+00,1.108095E+00,2.904011E+04,2.779294E+03,1.494979E+00,2.723611E-01
18:45:00,2.528656E+04,6.266588E+03,1.305014E+00,6.140911E-01,2.713958E+04,1.042289E+03,1.397127E+00,1.021336E-01,2.782343E+04,9.937189E+03,1.435941E+00,9.737840E-01,2.794953E+04,1.833218E+03,1.438845E+00,1.796427E-01,3.422770E+04,1.114494E+04,1.766296E+00,1.092137E+00,2.956563E+04,2.633092E+03,1.521987E+00,2.580324E-01
19:00:00,2.624778E+04,6.084613E+03,1.354576E+00,5.962574E-01,2.743950E+04,9.033210E+02,1.412535E+00,8.851523E-02,2.878540E+04,9.749794E+03,1.485536E+00,9.554201E-01,2.824967E+04,1.700935E+03,1.454264E+00,1.666787E-01,3.609273E+04,1.095461E+04,1.862417E+00,1.073485E+00,3.009126E+04,2.459097E+03,1.548988E+00,2.409800E-01
19:15:00,2.625104E+04,5.894363E+03,1.354680E+00,5.776126E-01,2.743989E+04,7.719201E+02,1.412521E+00,7.563852E-02,2.878862E+04,9.551265E+03,1.485632E+00,9.359649E-01,2.825006E+04,1.578251E+03,1.454249E+00,1.546554E-01,3.609848E+04,1.074881E+04,1.862550E+00,1.053317E+00,3.009191E+04,2.281384E+03,1.548958E+00,2.235631E-01
19:30:00,2.625428E+04,5.697962E+03,1.354780E+00,5.583653E-01,2.744008E+04,6.460355E+02,1.412510E+00,6.330262E-02,2.879184E+04,9.341398E+03,1.485723E+00,9.153986E-01,2.825025E+04,1.461667E+03,1.454237E+00,1.432300E-01,3.610392E+04,1.052581E+04,1.862667E+00,1.031464E+00,3.009226E+04,2.103989E+03,1.548936E+00,2.061776E-01
19:45:00,2.625642E+04,5.495942E+03,1.354840E+00,5.385675E-01,2.744022E+04,5.234490E+02,1.412508E+00,5.129021E-02,2.879389E+04,9.118376E+03,1.485775E+00,8.935430E-01,2.825039E+04,1.347533E+03,1.454234E+00,1.320448E-01,3.610726E+04,1.028420E+04,1.862728E+00,1.007787E+00,3.009253E+04,1.931903E+03,1.548930E+00,1.893126E-01
20:00:00,2.625758E+04,5.287560E+03,1.354874E+00,5.181466E-01,2.744031E+04,4.017983E+02,1.412508E+00,3.936980E-02,2.879498E+04,8.880015E+03,1.485804E+00,8.701840E-01,2.825048E+04,1.232680E+03,1.454234E+00,1.207894E-01,3.610899E+04,1.002191E+04,1.862769E+00,9.820827E-01,3.009271E+04,1.765944E+03,1.548931E+00,1.730484E-01
20:15:00,2.625823E+04,5.070896E+03,1.354899E+00,4.969139E-01,2.744038E+04,2.748626E+02,1.412510E+00,2.693188E-02,2.879558E+04,8.625926E+03,1.485826E+00,8.452839E-01,2.825056E+04,1.109964E+03,1.454237E+00,1.087637E-01,3.611007E+04,9.738727E+03,1.862814E+00,9.543315E-01,3.009286E+04,1.600239E+03,1.548935E+00,1.568093E-01
20:30:00,2.625866E+04,4.824670E+03,1.354918E+00,4.727844E-01,2.744044E+04,1.573498E+02,1.412512E+00,1.541748E-02,2.879601E+04,8.345466E+03,1.485847E+00,8.177994E-01,2.825061E+04,9.702542E+02,1.454239E+00,9.507293E-02,3.611093E+04,9.426790E+03,1.862859E+00,9.237623E-01,3.009297E+04,1.425475E+03,1.548940E+00,1.396826E-01
20:45:00,2.625898E+04,4.551303E+03,1.354935E+00,4.459942E-01,2.744048E+04,7.108956E+01,1.412514E+00,6.965443E-03,2.879635E+04,8.042529E+03,1.485864E+00,7.881122E-01,2.825066E+04,8.115546E+02,1.454241E+00,7.952155E-02,3.611165E+04,9.090001E+03,1.862896E+00,8.907577E-01,3.009307E+04,1.237890E+03,1.548944E+00,1.212999E-01
21:00:00,2.625923E+04,4.256519E+03,1.354947E+00,4.171047E-01,2.744051E+04,1.936157E+01,1.412516E+00,1.897049E-03,2.879664E+04,7.724497E+03,1.485879E+00,7.569458E-01,2.825070E+04,6.368019E+02,1.454243E+00,6.239744E-02,3.611223E+04,8.734663E+03,1.862925E+00,8.559352E-01,3.009314E+04,1.037859E+03,1.548947E+00,1.016979E-01
21:15:00,2.625942E+04,3.941754E+03,1.354957E+00,3.862572E-01,2.744053E+04,0.000000E+00,1.412517E+00,0.000000E+00,2.879688E+04,7.395301E+03,1.485891E+00,7.246855E-01,2.825073E+04,4.462611E+02,1.454244E+00,4.372669E-02,3.611268E+04,8.364450E+03,1.862948E+00,8.196554E-01,3.009320E+04,8.231823E+02,1.548950E+00,8.066110E-02
21:30:00,2.625957E+04,3.647719E+03,1.354964E+00,3.574410E-01,2.744055E+04,0.000000E+00,1.412518E+00,0.000000E+00,2.879708E+04,7.084270E+03,1.485901E+00,6.942054E-01,2.825076E+04,2.612003E+02,1.454246E+00,2.559332E-02,3.611305E+04,8.007553E+03,1.862966E+00,7.846805E-01,3.009325E+04,6.112718E+02,1.548953E+00,5.989579E-02
21:45:00,2.625969E+04,3.383652E+03,1.354970E+00,3.315626E-01,2.744057E+04,0.000000E+00,1.412519E+00,0.000000E+00,2.879725E+04,6.799353E+03,1.485909E+00,6.662848E-01,2.825078E+04,1.248316E+02,1.454247E+00,1.223129E-02,3.611335E+04,7.673965E+03,1.862981E+00,7.519901E-01,3.009329E+04,4.112538E+02,1.548955E+00,4.029635E-02
22:00:00,2.625979E+04,3.150990E+03,1.354975E+00,3.087624E-01,2.744059E+04,0.000000E+00,1.412519E+00,0.000000E+00,2.879740E+04,6.542866E+03,1.485917E+00,6.411506E-01,2.825081E+04,3.820053E+01,1.454248E+00,3.742930E-03,3.611361E+04,7.367928E+03,1.862995E+00,7.220001E-01,3.009333E+04,2.333648E+02,1.548957E+00,2.286577E-02
22:15:00,2.625987E+04,2.282336E+03,1.354979E+00,2.236432E-01,2.744060E+04,0.000000E+00,1.412520E+00,0.000000E+00,2.879754E+04,4.816179E+03,1.485924E+00,4.719483E-01,2.825083E+04,0.000000E+00,1.454249E+00,0.000000E+00,3.611384E+04,5.415919E+03,1.863007E+00,5.307179E-01,3.009337E+04,1.101064E+02,1.548959E+00,1.078842E-02
22:30:00,2.625994E+04,1.472396E+03,1.354983E+00,1.442780E-01,2.744061E+04,0.000000E+00,1.412521E+00,0.000000E+00,2.879767E+04,3.354845E+03,1.485931E+00,3.246091E-01,2.825085E+04,0.000000E+00,1.454250E+00,0.000000E+00,3.611405E+04,3.762747E+03,1.863018E+00,3.641532E-01,3.009339E+04,3.370651E+01,1.548960E+00,3.302585E-03
22:45:00,2.626000E+04,7.126042E+02,1.354986E+00,6.982693E-02,2.744062E+04,0.000000E+00,1.412521E+00,0.000000E+00,2.879779E+04,2.455130E+03,1.485937E+00,2.217604E-01,2.825086E+04,0.000000E+00,1.454251E+00,0.000000E+00,3.611423E+04,2.639276E+03,1.863027E+00,2.398802E-01,3.009342E+04,0.000000E+00,1.548961E+00,0.000000E+00
23:00:00,2.626005E+04,0.000000E+00,1.354989E+00,0.000000E+00,2.744063E+04,0.000000E+00,1.412521E+00,0.000000E+00,2.879790E+04,1.098718E+03,1.485943E+00,8.480079E-02,2.825088E+04,0.000000E+00,1.454252E+00,0.000000E+00,3.611440E+04,1.071226E+03,1.863036E+00,8.268093E-02,3.009345E+04,0.000000E+00,1.548963E+00,0.000000E+00
23:15:00,2.626010E+04,0.000000E+00,1.354991E+00,0.000000E+00,2.744063E+04,0.000000E+00,1.412522E+00,0.000000E+00,2.879800E+04,1.410994E+03,1.485948E+00,1.088925E-01,2.825090E+04,0.000000E+00,1.454253E+00,0.000000E+00,3.611455E+04,1.354070E+03,1.863043E+00,1.045020E-01,3.009347E+04,0.000000E+00,1.548964E+00,0.000000E+00
23:30:00,2.626014E+04,0.000000E+00,1.354993E+00,0.000000E+00,2.744064E+04,0.000000E+00,1.412522E+00,0.000000E+00,2.879810E+04,1.515455E+03,1.485954E+00,1.169159E-01,2.825091E+04,0.000000E+00,1.454253E+00,0.000000E+00,3.611469E+04,1.401687E+03,1.863051E+00,1.081386E-01,3.009349E+04,0.000000E+00,1.548965E+00,0.000000E+00
23:45:00,2.626017E+04,0.000000E+00,1.354995E+00,0.000000E+00,2.744064E+04,0.000000E+00,1.412522E+00,0.000000E+00,2.879820E+04,1.094418E+03,1.485958E+00,8.443396E-02,2.825092E+04,0.000000E+00,1.454254E+00,0.000000E+00,3.611482E+04,9.616590E+02,1.863057E+00,7.419143E-02,3.009351E+04,0.000000E+00,1.548966E+00,0.000000E+00
24:00:00,2.626021E+04,0.000000E+00,1.354997E+00,0.000000E+00,2.744065E+04,0.000000E+00,1.412523E+00,0.000000E+00,2.879829E+04,1.159835E+03,1.485963E+00,8.948039E-02,2.825094E+04,0.000000E+00,1.454255E+00,0.000000E+00,3.611494E+04,1.000356E+03,1.863064E+00,7.717643E-02,3.009352E+04,0.000000E+00,1.548967E+00,0.000000E+00
Peak,2.626053E+04,7.471863E+03,1.355013E+00,7.322093E-01,2.744068E+04,2.353957E+03,1.412524E+00,2.306812E-01,2.879954E+04,1.097077E+04,1.486028E+00,1.075075E+00,2.825109E+04,3.108548E+03,1.454263E+00,3.046337E-01,3.611647E+04,1.199505E+04,1.863143E+00,1.175449E+00,3.009371E+04,3.394381E+03,1.548976E+00,3.326466E-01

Peak Vol Flow (m3/s),,,1.127408E+00,6.092182E-01,,,1.175259E+00,1.919331E-01,,,1.236416E+00,8.944922E-01,,,1.209987E+00,2.534636E-01,,,1.550186E+00,9.780062E-01,,,1.288791E+00,2.767711E-01
