Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
19:45:00,1.400730E+04,3.328374E+04,7.228853E-01,3.269265E+00,7.937027E+03,6.138303E+03,4.095522E-01,6.016599E-01,1.991654E+04,1.664900E+04,1.027733E+00,1.632013E+00,7.931887E+03,5.304631E+03,4.092870E-01,5.199557E-01,5.218866E+03,2.985592E+03,2.693410E-01,2.926364E-01,1.164717E+04,8.652612E+03,6.011250E-01,8.481179E-01,5.247838E+03,2.622604E+03,2.708362E-01,2.570583E-01,5.824869E+03,5.621838E+03,3.006157E-01,5.510212E-01,1.274069E+04,1.468466E+04,6.575622E-01,1.439422E+00,5.834625E+03,4.842323E+03,3.011192E-01,4.746276E-01,2.048917E+04,4.174547E+04,1.057208E+00,4.099607E+00
20:00:00,1.400831E+04,3.270136E+04,7.229279E-01,3.212025E+00,7.937599E+03,5.917158E+03,4.095728E-01,5.799835E-01,1.991830E+04,1.636680E+04,1.027802E+00,1.604349E+00,7.932452E+03,5.206984E+03,4.093073E-01,5.103845E-01,5.219156E+03,2.848615E+03,2.693530E-01,2.792102E-01,1.164779E+04,8.412907E+03,6.011525E-01,8.246173E-01,5.248125E+03,2.549310E+03,2.708480E-01,2.498730E-01,5.825662E+03,5.423687E+03,3.006533E-01,5.315997E-01,1.274244E+04,1.442997E+04,6.576477E-01,1.414456E+00,5.835412E+03,4.750994E+03,3.011564E-01,4.656761E-01,2.049016E+04,4.107639E+04,1.057235E+00,4.033884E+00
20:15:00,1.400944E+04,3.217042E+04,7.229809E-01,3.159849E+00,7.937955E+03,5.741582E+03,4.095870E-01,5.627753E-01,1.991946E+04,1.610976E+04,1.027849E+00,1.579153E+00,7.932803E+03,5.114239E+03,4.093212E-01,5.012940E-01,5.219356E+03,2.749444E+03,2.693614E-01,2.694910E-01,1.164826E+04,8.208534E+03,6.011738E-01,8.045814E-01,5.248322E+03,2.481900E+03,2.708562E-01,2.432648E-01,5.826433E+03,5.272476E+03,3.006910E-01,5.167804E-01,1.274420E+04,1.420577E+04,6.577347E-01,1.392480E+00,5.836176E+03,4.665926E+03,3.011938E-01,4.573385E-01,2.049087E+04,4.045988E+04,1.057262E+00,3.973330E+00
20:30:00,1.401075E+04,3.167435E+04,7.230458E-01,3.111104E+00,7.938200E+03,5.592225E+03,4.095979E-01,5.481378E-01,1.992025E+04,1.586751E+04,1.027884E+00,1.555408E+00,7.933045E+03,5.024927E+03,4.093319E-01,4.925399E-01,5.219497E+03,2.662692E+03,2.693674E-01,2.609891E-01,1.164864E+04,8.021610E+03,6.011908E-01,7.862573E-01,5.248462E+03,2.418460E+03,2.708622E-01,2.370460E-01,5.827166E+03,5.145192E+03,3.007277E-01,5.043070E-01,1.274589E+04,1.399893E+04,6.578195E-01,1.372208E+00,5.836904E+03,4.585301E+03,3.012302E-01,4.494364E-01,2.049157E+04,3.988108E+04,1.057295E+00,3.916482E+00
20:45:00,1.401224E+04,3.120606E+04,7.231210E-01,3.065090E+00,7.938385E+03,5.459170E+03,4.096068E-01,5.350980E-01,1.992083E+04,1.563520E+04,1.027910E+00,1.532636E+00,7.933229E+03,4.938332E+03,4.093408E-01,4.840522E-01,5.219600E+03,2.583050E+03,2.693720E-01,2.531827E-01,1.164894E+04,7.843895E+03,6.012044E-01,7.688363E-01,5.248564E+03,2.358678E+03,2.708668E-01,2.311857E-01,5.827852E+03,5.031623E+03,3.007623E-01,4.931777E-01,1.274748E+04,1.380426E+04,6.578995E-01,1.353127E+00,5.837584E+03,4.508384E+03,3.012646E-01,4.418976E-01,2.049238E+04,3.933215E+04,1.057336E+00,3.862564E+00
21:00:00,1.401387E+04,3.076374E+04,7.232041E-01,3.021627E+00,7.938534E+03,5.337668E+03,4.096141E-01,5.231901E-01,1.992128E+04,1.541096E+04,1.027931E+00,1.510657E+00,7.933379E+03,4.854217E+03,4.093481E-01,4.758075E-01,5.219679E+03,2.509137E+03,2.693756E-01,2.459374E-01,1.164918E+04,7.674811E+03,6.012156E-01,7.522611E-01,5.248642E+03,2.301912E+03,2.708703E-01,2.256210E-01,5.828485E+03,4.927845E+03,3.007946E-01,4.830074E-01,1.274894E+04,1.362032E+04,6.579736E-01,1.335099E+00,5.838213E+03,4.435002E+03,3.012966E-01,4.347054E-01,2.049329E+04,3.880948E+04,1.057382E+00,3.811224E+00
21:15:00,1.401560E+04,3.032471E+04,7.232928E-01,2.978489E+00,7.938657E+03,5.222618E+03,4.096202E-01,5.119142E-01,1.992163E+04,1.518730E+04,1.027948E+00,1.488733E+00,7.933503E+03,4.770255E+03,4.093543E-01,4.675778E-01,5.219742E+03,2.438084E+03,2.693785E-01,2.389718E-01,1.164938E+04,7.508327E+03,6.012249E-01,7.359408E-01,5.248705E+03,2.245936E+03,2.708732E-01,2.201336E-01,5.829066E+03,4.829647E+03,3.008243E-01,4.733835E-01,1.275028E+04,1.344058E+04,6.580417E-01,1.317482E+00,5.838791E+03,4.363022E+03,3.013262E-01,4.276504E-01,2.049429E+04,3.828859E+04,1.057433E+00,3.760059E+00
21:30:00,1.401740E+04,2.988820E+04,7.233852E-01,2.935596E+00,7.938760E+03,5.112104E+03,4.096253E-01,5.010824E-01,1.992192E+04,1.496363E+04,1.027962E+00,1.466808E+00,7.933608E+03,4.686314E+03,4.093595E-01,4.593500E-01,5.219793E+03,2.369699E+03,2.693809E-01,2.322676E-01,1.164955E+04,7.343679E+03,6.012328E-01,7.198003E-01,5.248756E+03,2.190161E+03,2.708756E-01,2.146659E-01,5.829598E+03,4.735622E+03,3.008515E-01,4.641683E-01,1.275150E+04,1.326495E+04,6.581039E-01,1.300267E+00,5.839321E+03,4.292276E+03,3.013533E-01,4.207164E-01,2.049537E+04,3.776797E+04,1.057489E+00,3.708917E+00
21:45:00,1.401924E+04,2.945396E+04,7.234800E-01,2.892925E+00,7.938848E+03,5.004956E+03,4.096298E-01,4.905804E-01,1.992217E+04,1.473998E+04,1.027974E+00,1.444885E+00,7.933699E+03,4.602406E+03,4.093641E-01,4.511254E-01,5.219836E+03,2.302774E+03,2.693830E-01,2.257067E-01,1.164969E+04,7.180862E+03,6.012396E-01,7.038393E-01,5.248800E+03,2.133943E+03,2.708778E-01,2.091548E-01,5.830085E+03,4.644955E+03,3.008765E-01,4.552819E-01,1.275261E+04,1.309247E+04,6.581608E-01,1.283362E+00,5.839806E+03,4.222730E+03,3.013782E-01,4.139000E-01,2.049651E+04,3.724685E+04,1.057547E+00,3.657724E+00
22:00:00,1.402111E+04,2.902187E+04,7.235761E-01,2.850467E+00,7.938926E+03,4.900421E+03,4.096337E-01,4.803343E-01,1.992238E+04,1.451687E+04,1.027985E+00,1.423015E+00,7.933779E+03,4.518600E+03,4.093682E-01,4.429108E-01,5.219874E+03,2.236755E+03,2.693849E-01,2.192345E-01,1.164982E+04,7.019686E+03,6.012455E-01,6.880391E-01,5.248839E+03,2.077583E+03,2.708796E-01,2.036297E-01,5.830530E+03,4.557093E+03,3.008994E-01,4.466705E-01,1.275363E+04,1.292209E+04,6.582129E-01,1.266661E+00,5.840251E+03,4.154370E+03,3.014011E-01,4.071997E-01,2.049770E+04,3.672487E+04,1.057608E+00,3.606446E+00
22:15:00,1.402298E+04,2.460555E+04,7.236728E-01,2.355715E+00,7.938996E+03,3.804676E+03,4.096373E-01,3.694684E-01,1.992256E+04,1.128174E+04,1.027994E+00,1.096049E+00,7.933851E+03,3.481988E+03,4.093719E-01,3.387463E-01,5.219908E+03,1.652879E+03,2.693866E-01,1.620056E-01,1.164993E+04,5.204448E+03,6.012509E-01,5.101164E-01,5.248874E+03,1.537036E+03,2.708814E-01,1.506487E-01,5.830938E+03,3.528019E+03,3.009204E-01,3.428417E-01,1.275456E+04,9.996398E+03,6.582605E-01,9.722879E-01,5.840658E+03,3.197053E+03,3.014221E-01,3.111766E-01,2.049893E+04,3.166824E+04,1.057672E+00,3.019354E+00
22:30:00,1.402485E+04,2.085759E+04,7.237693E-01,1.913783E+00,7.939061E+03,2.917578E+03,4.096407E-01,2.753628E-01,1.992273E+04,8.796511E+03,1.028003E+00,8.283689E-01,7.933918E+03,2.652465E+03,4.093753E-01,2.509853E-01,5.219940E+03,1.085704E+03,2.693882E-01,1.064141E-01,1.165003E+04,3.429716E+03,6.012558E-01,3.361646E-01,5.248906E+03,1.010608E+03,2.708830E-01,9.905192E-02,5.831313E+03,2.721146E+03,3.009397E-01,2.567344E-01,1.275541E+04,7.703726E+03,6.583042E-01,7.279068E-01,5.841033E+03,2.427891E+03,3.014414E-01,2.300734E-01,2.050020E+04,2.730353E+04,1.057737E+00,2.489406E+00
22:45:00,1.402669E+04,1.733729E+04,7.238642E-01,1.490637E+00,7.939121E+03,2.162655E+03,4.096438E-01,1.919453E-01,1.992288E+04,6.770773E+03,1.028011E+00,5.973357E-01,7.933979E+03,1.957521E+03,4.093785E-01,1.741166E-01,5.219971E+03,5.348309E+02,2.693897E-01,5.242075E-02,1.165012E+04,1.694990E+03,6.012603E-01,1.661347E-01,5.248937E+03,4.982588E+02,2.708846E-01,4.883534E-02,5.831656E+03,2.056121E+03,3.009574E-01,1.820074E-01,1.275619E+04,5.897734E+03,6.583442E-01,5.219360E-01,5.841377E+03,1.799743E+03,3.014591E-01,1.602125E-01,2.050148E+04,2.316124E+04,1.057804E+00,1.978156E+00
23:00:00,1.402850E+04,1.403827E+04,7.239574E-01,1.086795E+00,7.939177E+03,1.473411E+03,4.096467E-01,1.140130E-01,1.992303E+04,4.920967E+03,1.028018E+00,3.806285E-01,7.934037E+03,1.318859E+03,4.093815E-01,1.019287E-01,5.220000E+03,0.000000E+00,2.693912E-01,0.000000E+00,1.165020E+04,0.000000E+00,6.012644E-01,0.000000E+00,5.248967E+03,0.000000E+00,2.708861E-01,0.000000E+00,5.831971E+03,1.454487E+03,3.009737E-01,1.124946E-01,1.275690E+04,4.263782E+03,6.583809E-01,3.297856E-01,5.841693E+03,1.228226E+03,3.014754E-01,9.497830E-02,2.050277E+04,1.929109E+04,1.057870E+00,1.490610E+00
23:15:00,1.403028E+04,1.484307E+04,7.240491E-01,1.146740E+00,7.939230E+03,1.819395E+03,4.096494E-01,1.406589E-01,1.992317E+04,6.205642E+03,1.028025E+00,4.796253E-01,7.934092E+03,1.672892E+03,4.093843E-01,1.292051E-01,5.220028E+03,0.000000E+00,2.693926E-01,0.000000E+00,1.165028E+04,0.000000E+00,6.012684E-01,0.000000E+00,5.248995E+03,0.000000E+00,2.708876E-01,0.000000E+00,5.832262E+03,1.838574E+03,3.009887E-01,1.421098E-01,1.275756E+04,5.514726E+03,6.584149E-01,4.262081E-01,5.841986E+03,1.587023E+03,3.014905E-01,1.226222E-01,2.050407E+04,2.008975E+04,1.057937E+00,1.551931E+00
23:30:00,1.403202E+04,1.506828E+04,7.241391E-01,1.163036E+00,7.939281E+03,1.986511E+03,4.096520E-01,1.533963E-01,1.992330E+04,6.813563E+03,1.028032E+00,5.261634E-01,7.934143E+03,1.845521E+03,4.093870E-01,1.425012E-01,5.220055E+03,0.000000E+00,2.693940E-01,0.000000E+00,1.165035E+04,0.000000E+00,6.012722E-01,0.000000E+00,5.249023E+03,0.000000E+00,2.708890E-01,0.000000E+00,5.832533E+03,2.029645E+03,3.010027E-01,1.567222E-01,1.275817E+04,6.217692E+03,6.584465E-01,4.800902E-01,5.842257E+03,1.785700E+03,3.015045E-01,1.378713E-01,2.050537E+04,2.030353E+04,1.058004E+00,1.567165E+00
23:45:00,1.403375E+04,1.515755E+04,7.242285E-01,1.169879E+00,7.939330E+03,2.041827E+03,4.096546E-01,1.575562E-01,1.992342E+04,7.003787E+03,1.028038E+00,5.404453E-01,7.934194E+03,1.899234E+03,4.093895E-01,1.465509E-01,5.220083E+03,0.000000E+00,2.693954E-01,0.000000E+00,1.165043E+04,0.000000E+00,6.012759E-01,0.000000E+00,5.249051E+03,0.000000E+00,2.708904E-01,0.000000E+00,5.832788E+03,2.097706E+03,3.010158E-01,1.618579E-01,1.275875E+04,6.476143E+03,6.584763E-01,4.996950E-01,5.842513E+03,1.858731E+03,3.015177E-01,1.434171E-01,2.050668E+04,2.040111E+04,1.058072E+00,1.574639E+00
24:00:00,1.403546E+04,1.511457E+04,7.243168E-01,1.166533E+00,7.939378E+03,2.050007E+03,4.096571E-01,1.581901E-01,1.992354E+04,7.055358E+03,1.028045E+00,5.444313E-01,7.934242E+03,1.910859E+03,4.093920E-01,1.474505E-01,5.220110E+03,0.000000E+00,2.693968E-01,0.000000E+00,1.165050E+04,0.000000E+00,6.012795E-01,0.000000E+00,5.249078E+03,0.000000E+00,2.708918E-01,0.000000E+00,5.833029E+03,2.119338E+03,3.010282E-01,1.635266E-01,1.275930E+04,6.601654E+03,6.585045E-01,5.093779E-01,5.842755E+03,1.889012E+03,3.015302E-01,1.457539E-01,2.050799E+04,2.032842E+04,1.058139E+00,1.569020E+00
Peak,1.406626E+04,4.167935E+04,7.259060E-01,4.094744E+00,7.940248E+03,7.641243E+03,4.097019E-01,7.490011E-01,1.992583E+04,1.882706E+04,1.028163E+00,1.845556E+00,7.935117E+03,6.422022E+03,4.094372E-01,6.294932E-01,5.220654E+03,4.343992E+03,2.694249E-01,4.258151E-01,1.165186E+04,1.148059E+04,6.013494E-01,1.125385E+00,5.249625E+03,3.709597E+03,2.709200E-01,3.636273E-01,5.836671E+03,7.124670E+03,3.012162E-01,6.983463E-01,1.276774E+04,1.729401E+04,6.589398E-01,1.695233E+00,5.846411E+03,6.169258E+03,3.017189E-01,6.046984E-01,2.053617E+04,4.977920E+04,1.059594E+00,4.889136E+00

Peak Vol Flow (m3/s),,,6.124247E-01,3.454611E+00,,,3.456530E-01,6.319093E-01,,,8.674293E-01,1.557039E+00,,,3.454297E-01,5.310842E-01,,,2.273056E-01,3.592472E-01,,,5.073402E-01,9.494529E-01,,,2.285669E-01,3.067813E-01,,,2.541269E-01,5.891734E-01,,,5.559274E-01,1.430217E+00,,,2.545510E-01,5.101656E-01,,,8.939467E-01,4.124815E+00
