Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:MILANO-LINATE ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
03:00:00,3.205812E+03,1.322307E+03,1.654208E-01,1.297274E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638812E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.924835E+03,3.514407E-01,2.867954E-01
03:10:00,3.205812E+03,1.301316E+03,1.654208E-01,1.276659E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638812E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.897744E+03,3.514407E-01,2.841379E-01
03:20:00,3.205812E+03,1.280369E+03,1.654208E-01,1.256088E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638812E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.870692E+03,3.514407E-01,2.814839E-01
03:30:00,3.205812E+03,1.259472E+03,1.654208E-01,1.235567E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.843582E+03,3.514407E-01,2.788241E-01
03:40:00,3.205812E+03,1.238628E+03,1.654208E-01,1.215098E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.816352E+03,3.514407E-01,2.761524E-01
03:50:00,3.205812E+03,1.217839E+03,1.654208E-01,1.194686E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.788877E+03,3.514407E-01,2.734564E-01
04:00:00,3.205812E+03,1.197107E+03,1.654208E-01,1.174329E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.761435E+03,3.514407E-01,2.707636E-01
04:10:00,3.205812E+03,1.177142E+03,1.654208E-01,1.154726E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.734545E+03,3.514407E-01,2.681252E-01
04:20:00,3.205812E+03,1.157952E+03,1.654208E-01,1.135884E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.708230E+03,3.514407E-01,2.655434E-01
04:30:00,3.205812E+03,1.139544E+03,1.654208E-01,1.117810E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.682564E+03,3.514407E-01,2.630254E-01
04:40:00,3.205812E+03,1.121925E+03,1.654208E-01,1.100512E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.657580E+03,3.514407E-01,2.605743E-01
04:50:00,3.205812E+03,1.105104E+03,1.654208E-01,1.083998E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.633304E+03,3.514407E-01,2.581929E-01
05:00:00,3.205812E+03,1.089089E+03,1.654208E-01,1.068275E-01,1.359943E+04,0.000000E+00,7.001165E-01,0.000000E+00,4.638813E+03,0.000000E+00,2.393150E-01,0.000000E+00,6.810290E+03,2.611875E+03,3.514407E-01,2.560907E-01
