Time,THERMAL ZONE 1:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:15:00,4.907043E+03,1.311716E+03,2.532020E-01,1.012447E-01,4.906524E+03,1.355860E+03,2.531753E-01,1.046536E-01,1.692369E+03,0.000000E+00,8.732767E-02,0.000000E+00,9.071165E+03,1.833810E+03,4.680606E-01,1.415120E-01,6.074807E+03,0.000000E+00,3.135012E-01,0.000000E+00,1.150202E+03,0.000000E+00,5.935788E-02,0.000000E+00,3.193725E+03,0.000000E+00,1.648209E-01,0.000000E+00,3.193562E+03,0.000000E+00,1.648125E-01,0.000000E+00
00:30:00,4.907065E+03,1.277474E+03,2.532031E-01,9.859918E-02,4.906547E+03,1.321994E+03,2.531764E-01,1.020369E-01,1.692383E+03,0.000000E+00,8.732838E-02,0.000000E+00,9.071202E+03,1.798690E+03,4.680625E-01,1.388025E-01,6.074819E+03,0.000000E+00,3.135019E-01,0.000000E+00,1.150207E+03,0.000000E+00,5.935814E-02,0.000000E+00,3.193733E+03,0.000000E+00,1.648213E-01,0.000000E+00,3.193570E+03,0.000000E+00,1.648129E-01,0.000000E+00
00:45:00,4.907086E+03,1.243917E+03,2.532042E-01,9.600670E-02,4.906568E+03,1.288607E+03,2.531775E-01,9.945729E-02,1.692395E+03,0.000000E+00,8.732903E-02,0.000000E+00,9.071237E+03,1.760887E+03,4.680643E-01,1.358853E-01,6.074831E+03,0.000000E+00,3.135025E-01,0.000000E+00,1.150212E+03,0.000000E+00,5.935838E-02,0.000000E+00,3.193740E+03,0.000000E+00,1.648217E-01,0.000000E+00,3.193577E+03,0.000000E+00,1.648133E-01,0.000000E+00
01:00:00,4.907106E+03,1.211278E+03,2.532053E-01,9.348513E-02,4.906587E+03,1.255954E+03,2.531785E-01,9.693445E-02,1.692407E+03,0.000000E+00,8.732963E-02,0.000000E+00,9.071270E+03,1.721344E+03,4.680660E-01,1.328335E-01,6.074842E+03,0.000000E+00,3.135030E-01,0.000000E+00,1.150216E+03,0.000000E+00,5.935860E-02,0.000000E+00,3.193747E+03,0.000000E+00,1.648220E-01,0.000000E+00,3.193584E+03,0.000000E+00,1.648136E-01,0.000000E+00
01:15:00,4.907125E+03,1.180101E+03,2.532062E-01,9.107651E-02,4.906606E+03,1.224554E+03,2.531795E-01,9.450834E-02,1.692418E+03,0.000000E+00,8.733019E-02,0.000000E+00,9.071301E+03,1.682096E+03,4.680676E-01,1.298042E-01,6.074853E+03,0.000000E+00,3.135036E-01,0.000000E+00,1.150220E+03,0.000000E+00,5.935881E-02,0.000000E+00,3.193754E+03,0.000000E+00,1.648224E-01,0.000000E+00,3.193590E+03,0.000000E+00,1.648139E-01,0.000000E+00
01:30:00,4.907143E+03,1.150524E+03,2.532072E-01,8.879107E-02,4.906624E+03,1.194574E+03,2.531804E-01,9.219154E-02,1.692428E+03,0.000000E+00,8.733072E-02,0.000000E+00,9.071331E+03,1.643747E+03,4.680692E-01,1.268443E-01,6.074863E+03,0.000000E+00,3.135041E-01,0.000000E+00,1.150224E+03,0.000000E+00,5.935900E-02,0.000000E+00,3.193760E+03,0.000000E+00,1.648227E-01,0.000000E+00,3.193596E+03,0.000000E+00,1.648142E-01,0.000000E+00
01:45:00,4.907160E+03,1.122286E+03,2.532080E-01,8.660949E-02,4.906642E+03,1.165775E+03,2.531813E-01,8.996648E-02,1.692438E+03,0.000000E+00,8.733121E-02,0.000000E+00,9.071360E+03,1.606676E+03,4.680706E-01,1.239829E-01,6.074872E+03,0.000000E+00,3.135046E-01,0.000000E+00,1.150227E+03,0.000000E+00,5.935917E-02,0.000000E+00,3.193765E+03,0.000000E+00,1.648230E-01,0.000000E+00,3.193602E+03,0.000000E+00,1.648145E-01,0.000000E+00
02:00:00,4.907176E+03,1.095422E+03,2.532089E-01,8.453464E-02,4.906658E+03,1.138218E+03,2.531822E-01,8.783793E-02,1.692447E+03,0.000000E+00,8.733167E-02,0.000000E+00,9.071387E+03,1.571202E+03,4.680720E-01,1.212450E-01,6.074881E+03,0.000000E+00,3.135050E-01,0.000000E+00,1.150230E+03,0.000000E+00,5.935933E-02,0.000000E+00,3.193771E+03,0.000000E+00,1.648232E-01,0.000000E+00,3.193608E+03,0.000000E+00,1.648148E-01,0.000000E+00
02:15:00,4.907192E+03,1.069307E+03,2.532097E-01,8.251809E-02,4.906674E+03,1.111300E+03,2.531830E-01,8.575925E-02,1.692455E+03,0.000000E+00,8.733210E-02,0.000000E+00,9.071413E+03,1.536356E+03,4.680734E-01,1.185556E-01,6.074890E+03,0.000000E+00,3.135055E-01,0.000000E+00,1.150233E+03,0.000000E+00,5.935949E-02,0.000000E+00,3.193776E+03,0.000000E+00,1.648235E-01,0.000000E+00,3.193613E+03,0.000000E+00,1.648151E-01,0.000000E+00
02:30:00,4.907207E+03,1.043941E+03,2.532105E-01,8.055964E-02,4.906689E+03,1.085040E+03,2.531837E-01,8.373179E-02,1.692463E+03,0.000000E+00,8.733251E-02,0.000000E+00,9.071438E+03,1.502253E+03,4.680747E-01,1.159236E-01,6.074898E+03,0.000000E+00,3.135059E-01,0.000000E+00,1.150236E+03,0.000000E+00,5.935963E-02,0.000000E+00,3.193781E+03,0.000000E+00,1.648238E-01,0.000000E+00,3.193618E+03,0.000000E+00,1.648153E-01,0.000000E+00
02:45:00,4.907221E+03,1.019338E+03,2.532112E-01,7.866040E-02,4.906703E+03,1.059472E+03,2.531845E-01,8.175796E-02,1.692471E+03,0.000000E+00,8.733290E-02,0.000000E+00,9.071462E+03,1.469007E+03,4.680759E-01,1.133577E-01,6.074906E+03,0.000000E+00,3.135063E-01,0.000000E+00,1.150239E+03,0.000000E+00,5.935976E-02,0.000000E+00,3.193785E+03,0.000000E+00,1.648240E-01,0.000000E+00,3.193622E+03,0.000000E+00,1.648156E-01,0.000000E+00
03:00:00,4.907235E+03,9.955220E+02,2.532119E-01,7.682200E-02,4.906717E+03,1.034632E+03,2.531852E-01,7.984052E-02,1.692478E+03,0.000000E+00,8.733327E-02,0.000000E+00,9.071484E+03,1.436727E+03,4.680771E-01,1.108664E-01,6.074913E+03,0.000000E+00,3.135067E-01,0.000000E+00,1.150241E+03,0.000000E+00,5.935989E-02,0.000000E+00,3.193790E+03,0.000000E+00,1.648242E-01,0.000000E+00,3.193627E+03,0.000000E+00,1.648158E-01,0.000000E+00
03:15:00,4.907248E+03,9.718416E+02,2.532126E-01,7.499419E-02,4.906730E+03,1.009884E+03,2.531859E-01,7.793027E-02,1.692484E+03,0.000000E+00,8.733362E-02,0.000000E+00,9.071506E+03,1.404266E+03,4.680782E-01,1.083612E-01,6.074920E+03,0.000000E+00,3.135070E-01,0.000000E+00,1.150243E+03,0.000000E+00,5.936001E-02,0.000000E+00,3.193794E+03,0.000000E+00,1.648244E-01,0.000000E+00,3.193631E+03,0.000000E+00,1.648160E-01,0.000000E+00
03:30:00,4.907261E+03,9.482708E+02,2.532133E-01,7.317492E-02,4.906742E+03,9.852122E+02,2.531865E-01,7.602602E-02,1.692491E+03,0.000000E+00,8.733395E-02,0.000000E+00,9.071527E+03,1.371613E+03,4.680793E-01,1.058412E-01,6.074927E+03,0.000000E+00,3.135074E-01,0.000000E+00,1.150245E+03,0.000000E+00,5.936012E-02,0.000000E+00,3.193798E+03,0.000000E+00,1.648247E-01,0.000000E+00,3.193635E+03,0.000000E+00,1.648162E-01,0.000000E+00
03:45:00,4.907273E+03,9.248029E+02,2.532139E-01,7.136362E-02,4.906755E+03,9.606199E+02,2.531871E-01,7.412792E-02,1.692497E+03,0.000000E+00,8.733427E-02,0.000000E+00,9.071547E+03,1.338784E+03,4.680803E-01,1.033075E-01,6.074933E+03,0.000000E+00,3.135077E-01,0.000000E+00,1.150247E+03,0.000000E+00,5.936023E-02,0.000000E+00,3.193802E+03,0.000000E+00,1.648249E-01,0.000000E+00,3.193639E+03,0.000000E+00,1.648164E-01,0.000000E+00
04:00:00,4.907284E+03,9.014385E+02,2.532145E-01,6.956036E-02,4.906766E+03,9.361152E+02,2.531877E-01,7.223663E-02,1.692503E+03,0.000000E+00,8.733457E-02,0.000000E+00,9.071566E+03,1.305805E+03,4.680813E-01,1.007623E-01,6.074939E+03,0.000000E+00,3.135080E-01,0.000000E+00,1.150249E+03,0.000000E+00,5.936033E-02,0.000000E+00,3.193806E+03,0.000000E+00,1.648250E-01,0.000000E+00,3.193642E+03,0.000000E+00,1.648166E-01,0.000000E+00
04:15:00,4.907296E+03,8.788939E+02,2.532151E-01,6.782039E-02,4.906777E+03,9.124226E+02,2.531883E-01,7.040804E-02,1.692509E+03,0.000000E+00,8.733486E-02,0.000000E+00,9.071585E+03,1.273995E+03,4.680823E-01,9.830742E-02,6.074945E+03,0.000000E+00,3.135083E-01,0.000000E+00,1.150251E+03,0.000000E+00,5.936042E-02,0.000000E+00,3.193809E+03,0.000000E+00,1.648252E-01,0.000000E+00,3.193646E+03,0.000000E+00,1.648168E-01,0.000000E+00
04:30:00,4.907306E+03,8.572250E+02,2.532156E-01,6.614803E-02,4.906788E+03,8.896032E+02,2.531889E-01,6.864687E-02,1.692514E+03,0.000000E+00,8.733514E-02,0.000000E+00,9.071602E+03,1.243483E+03,4.680832E-01,9.595260E-02,6.074951E+03,0.000000E+00,3.135086E-01,0.000000E+00,1.150253E+03,0.000000E+00,5.936051E-02,0.000000E+00,3.193813E+03,0.000000E+00,1.648254E-01,0.000000E+00,3.193649E+03,0.000000E+00,1.648170E-01,0.000000E+00
04:45:00,4.907317E+03,8.364601E+02,2.532161E-01,6.454545E-02,4.906798E+03,8.676889E+02,2.531894E-01,6.695558E-02,1.692519E+03,0.000000E+00,8.733540E-02,0.000000E+00,9.071619E+03,1.214345E+03,4.680840E-01,9.370390E-02,6.074956E+03,0.000000E+00,3.135089E-01,0.000000E+00,1.150255E+03,0.000000E+00,5.936060E-02,0.000000E+00,3.193816E+03,0.000000E+00,1.648256E-01,0.000000E+00,3.193653E+03,0.000000E+00,1.648172E-01,0.000000E+00
05:00:00,4.907327E+03,8.166231E+02,2.532167E-01,6.301451E-02,4.906808E+03,8.467073E+02,2.531899E-01,6.533628E-02,1.692524E+03,0.000000E+00,8.733566E-02,0.000000E+00,9.071636E+03,1.186645E+03,4.680849E-01,9.156620E-02,6.074961E+03,0.000000E+00,3.135092E-01,0.000000E+00,1.150256E+03,0.000000E+00,5.936068E-02,0.000000E+00,3.193819E+03,0.000000E+00,1.648257E-01,0.000000E+00,3.193656E+03,0.000000E+00,1.648173E-01,0.000000E+00
05:15:00,4.907336E+03,7.996588E+02,2.532171E-01,6.170526E-02,4.906818E+03,8.286052E+02,2.531904E-01,6.393921E-02,1.692529E+03,0.000000E+00,8.733590E-02,0.000000E+00,9.071651E+03,1.164177E+03,4.680857E-01,8.983223E-02,6.074966E+03,0.000000E+00,3.135094E-01,0.000000E+00,1.150258E+03,0.000000E+00,5.936076E-02,0.000000E+00,3.193822E+03,0.000000E+00,1.648259E-01,0.000000E+00,3.193659E+03,0.000000E+00,1.648175E-01,0.000000E+00
05:30:00,4.907345E+03,7.865130E+02,2.532176E-01,6.069072E-02,4.906827E+03,8.143201E+02,2.531909E-01,6.283673E-02,1.692533E+03,0.000000E+00,8.733613E-02,0.000000E+00,9.071666E+03,1.149375E+03,4.680865E-01,8.868983E-02,6.074971E+03,0.000000E+00,3.135097E-01,0.000000E+00,1.150259E+03,0.000000E+00,5.936084E-02,0.000000E+00,3.193825E+03,0.000000E+00,1.648260E-01,0.000000E+00,3.193662E+03,0.000000E+00,1.648176E-01,0.000000E+00
05:45:00,4.907354E+03,7.781033E+02,2.532181E-01,6.004169E-02,4.906836E+03,8.047668E+02,2.531913E-01,6.209943E-02,1.692537E+03,0.000000E+00,8.733635E-02,0.000000E+00,9.071681E+03,1.148938E+03,4.680872E-01,8.865605E-02,6.074976E+03,0.000000E+00,3.135099E-01,0.000000E+00,1.150261E+03,0.000000E+00,5.936091E-02,0.000000E+00,3.193828E+03,0.000000E+00,1.648262E-01,0.000000E+00,3.193664E+03,0.000000E+00,1.648178E-01,0.000000E+00
06:00:00,4.907362E+03,7.754512E+02,2.532185E-01,5.983701E-02,4.906844E+03,8.009649E+02,2.531918E-01,6.180602E-02,1.692542E+03,0.000000E+00,8.733657E-02,0.000000E+00,9.071695E+03,1.167105E+03,4.680879E-01,9.005806E-02,6.074980E+03,0.000000E+00,3.135101E-01,0.000000E+00,1.150262E+03,0.000000E+00,5.936098E-02,0.000000E+00,3.193830E+03,0.000000E+00,1.648263E-01,0.000000E+00,3.193667E+03,0.000000E+00,1.648179E-01,0.000000E+00
06:15:00,4.588574E+03,1.933416E+03,2.367691E-01,1.620293E-01,4.588056E+03,1.954411E+03,2.367424E-01,1.636874E-01,1.602706E+03,2.951514E+02,8.270097E-02,2.589815E-02,8.525159E+03,2.717475E+03,4.398874E-01,2.243457E-01,5.865564E+03,9.352929E+02,3.027028E-01,8.312478E-02,1.135305E+03,0.000000E+00,5.858909E-02,0.000000E+00,3.081643E+03,5.804934E+02,1.590366E-01,5.137204E-02,3.081480E+03,8.308537E+02,1.590282E-01,7.652255E-02
06:30:00,4.269376E+03,2.400283E+03,2.203013E-01,2.118212E-01,4.268857E+03,2.421491E+03,2.202746E-01,2.136362E-01,1.512765E+03,3.713197E+02,7.806077E-02,3.336203E-02,7.977989E+03,2.799850E+03,4.116591E-01,2.383594E-01,5.655975E+03,1.096579E+03,2.918877E-01,9.892916E-02,1.120332E+03,0.000000E+00,5.781649E-02,0.000000E+00,2.969359E+03,6.603062E+02,1.532424E-01,5.919282E-02,2.969196E+03,1.380232E+03,1.532340E-01,1.303661E-01
06:45:00,3.950177E+03,3.418609E+03,2.038348E-01,3.157381E-01,3.949659E+03,3.439553E+03,2.038081E-01,3.176583E-01,1.422848E+03,5.888074E+02,7.342199E-02,5.467619E-02,7.430732E+03,3.740620E+03,3.834293E-01,3.366561E-01,5.446299E+03,1.764753E+03,2.810691E-01,1.644084E-01,1.105362E+03,0.000000E+00,5.704404E-02,0.000000E+00,2.857042E+03,1.069496E+03,1.474469E-01,9.929058E-02,2.856879E+03,2.220394E+03,1.474385E-01,2.127726E-01
07:00:00,3.630784E+03,4.346097E+03,1.873596E-01,4.108634E-01,3.630265E+03,4.367061E+03,1.873329E-01,4.129107E-01,1.332893E+03,7.586596E+02,6.878148E-02,7.132724E-02,6.883114E+03,4.450712E+03,3.551842E-01,4.126360E-01,5.236462E+03,2.293598E+03,2.702435E-01,2.162594E-01,1.090384E+03,0.000000E+00,5.627128E-02,0.000000E+00,2.744645E+03,1.386990E+03,1.416478E-01,1.304186E-01,2.744482E+03,3.033050E+03,1.416394E-01,2.925249E-01
07:15:00,3.630057E+03,4.193028E+03,1.873288E-01,4.114032E-01,3.629538E+03,4.217641E+03,1.873021E-01,4.138194E-01,1.332754E+03,6.282617E+02,6.877570E-02,6.157723E-02,6.881806E+03,3.645866E+03,3.551308E-01,3.573791E-01,5.235927E+03,1.913553E+03,2.702204E-01,1.875664E-01,1.090361E+03,0.000000E+00,5.627025E-02,0.000000E+00,2.744379E+03,1.138167E+03,1.416360E-01,1.115596E-01,2.744215E+03,3.095331E+03,1.416275E-01,3.036516E-01
07:30:00,3.629646E+03,4.808866E+03,1.873125E-01,4.719565E-01,3.629128E+03,4.833066E+03,1.872857E-01,4.743335E-01,1.332699E+03,7.114210E+02,6.877358E-02,6.972852E-02,6.880968E+03,4.322231E+03,3.550985E-01,4.237066E-01,5.235479E+03,2.330330E+03,2.702016E-01,2.284295E-01,1.090348E+03,0.000000E+00,5.626970E-02,0.000000E+00,2.744163E+03,1.400992E+03,1.416266E-01,1.373264E-01,2.744000E+03,3.518752E+03,1.416182E-01,3.452839E-01
07:45:00,3.629165E+03,4.951450E+03,1.872918E-01,4.860634E-01,3.628647E+03,4.976715E+03,1.872650E-01,4.885449E-01,1.332602E+03,6.491566E+02,6.876913E-02,6.362677E-02,6.880099E+03,4.151119E+03,3.550627E-01,4.069785E-01,5.235055E+03,2.268167E+03,2.701835E-01,2.223576E-01,1.090327E+03,0.000000E+00,5.626875E-02,0.000000E+00,2.743945E+03,1.348315E+03,1.416170E-01,1.321764E-01,2.743782E+03,3.732555E+03,1.416086E-01,3.663308E-01
08:00:00,3.628825E+03,5.261743E+03,1.872772E-01,5.165380E-01,3.628307E+03,5.288977E+03,1.872505E-01,5.192128E-01,1.332525E+03,6.314878E+02,6.876556E-02,6.188999E-02,6.879505E+03,4.218824E+03,3.550383E-01,4.136114E-01,5.234746E+03,2.373146E+03,2.701704E-01,2.326412E-01,1.090309E+03,0.000000E+00,5.626787E-02,0.000000E+00,2.743780E+03,1.402112E+03,1.416098E-01,1.374450E-01,2.743617E+03,4.054503E+03,1.416013E-01,3.979591E-01
08:15:00,3.628572E+03,5.581342E+03,1.872661E-01,5.479410E-01,3.628054E+03,5.611936E+03,1.872394E-01,5.509455E-01,1.332457E+03,6.170412E+02,6.876224E-02,6.047210E-02,6.879080E+03,4.293971E+03,3.550202E-01,4.209814E-01,5.234518E+03,2.482126E+03,2.701606E-01,2.433253E-01,1.090290E+03,0.000000E+00,5.626697E-02,0.000000E+00,2.743652E+03,1.457956E+03,1.416041E-01,1.429191E-01,2.743489E+03,4.384833E+03,1.415956E-01,4.304260E-01
08:30:00,3.628377E+03,5.912473E+03,1.872573E-01,5.804890E-01,3.627859E+03,5.947614E+03,1.872305E-01,5.839400E-01,1.332393E+03,6.069520E+02,6.875911E-02,5.948241E-02,6.878763E+03,4.378772E+03,3.550060E-01,4.292995E-01,5.234348E+03,2.598616E+03,2.701531E-01,2.547473E-01,1.090272E+03,0.000000E+00,5.626605E-02,0.000000E+00,2.743552E+03,1.521380E+03,1.415995E-01,1.491373E-01,2.743389E+03,4.725090E+03,1.415911E-01,4.638762E-01
08:45:00,3.628222E+03,6.254831E+03,1.872501E-01,6.141457E-01,3.627704E+03,6.295427E+03,1.872233E-01,6.181327E-01,1.332335E+03,6.006026E+02,6.875617E-02,5.885976E-02,6.878517E+03,4.471746E+03,3.549946E-01,4.384183E-01,5.234218E+03,2.717259E+03,2.701472E-01,2.663811E-01,1.090254E+03,0.000000E+00,5.626513E-02,0.000000E+00,2.743472E+03,1.590645E+03,1.415959E-01,1.559286E-01,2.743309E+03,5.074204E+03,1.415875E-01,4.982040E-01
09:00:00,3.628097E+03,6.612156E+03,1.872441E-01,6.492728E-01,3.627579E+03,6.658409E+03,1.872174E-01,6.538155E-01,1.332281E+03,5.975513E+02,6.875345E-02,5.856055E-02,6.878322E+03,4.573230E+03,3.549853E-01,4.483703E-01,5.234118E+03,2.836943E+03,2.701425E-01,2.781171E-01,1.090236E+03,0.000000E+00,5.626423E-02,0.000000E+00,2.743408E+03,1.665677E+03,1.415929E-01,1.632858E-01,2.743245E+03,5.433780E+03,1.415845E-01,5.335648E-01
09:15:00,3.627995E+03,6.968702E+03,1.872392E-01,6.843236E-01,3.627477E+03,7.020101E+03,1.872125E-01,6.893722E-01,1.332233E+03,5.969824E+02,6.875095E-02,5.850475E-02,6.878164E+03,4.679176E+03,3.549776E-01,4.587590E-01,5.234038E+03,2.953494E+03,2.701388E-01,2.895461E-01,1.090219E+03,0.000000E+00,5.626336E-02,0.000000E+00,2.743356E+03,1.745371E+03,1.415905E-01,1.711000E-01,2.743193E+03,5.786129E+03,1.415820E-01,5.682231E-01
09:30:00,3.627910E+03,7.325430E+03,1.872351E-01,7.193925E-01,3.627392E+03,7.381170E+03,1.872083E-01,7.248676E-01,1.332188E+03,5.986255E+02,6.874868E-02,5.866581E-02,6.878034E+03,4.790020E+03,3.549712E-01,4.696267E-01,5.233975E+03,3.067792E+03,2.701358E-01,3.007536E-01,1.090203E+03,0.000000E+00,5.626255E-02,0.000000E+00,2.743314E+03,1.827974E+03,1.415884E-01,1.791995E-01,2.743151E+03,6.130681E+03,1.415800E-01,6.021264E-01
09:45:00,3.627839E+03,7.682863E+03,1.872316E-01,7.545314E-01,3.627321E+03,7.742057E+03,1.872048E-01,7.603456E-01,1.332148E+03,6.022799E+02,6.874663E-02,5.902402E-02,6.877926E+03,4.903838E+03,3.549658E-01,4.807859E-01,5.233924E+03,3.180416E+03,2.701334E-01,3.117966E-01,1.090188E+03,0.000000E+00,5.626179E-02,0.000000E+00,2.743279E+03,1.912628E+03,1.415868E-01,1.875001E-01,2.743116E+03,6.468013E+03,1.415784E-01,6.353211E-01
10:00:00,3.627779E+03,8.038151E+03,1.872286E-01,7.894603E-01,3.627261E+03,8.100427E+03,1.872018E-01,7.955770E-01,1.332112E+03,6.077940E+02,6.874477E-02,5.956452E-02,6.877833E+03,5.019775E+03,3.549612E-01,4.921529E-01,5.233881E+03,3.292835E+03,2.701313E-01,3.228192E-01,1.090175E+03,0.000000E+00,5.626110E-02,0.000000E+00,2.743250E+03,1.998585E+03,1.415854E-01,1.959282E-01,2.743087E+03,6.796957E+03,1.415770E-01,6.676916E-01
10:15:00,3.627727E+03,8.389082E+03,1.872259E-01,8.239609E-01,3.627209E+03,8.454310E+03,1.871992E-01,8.303675E-01,1.332079E+03,6.150333E+02,6.874309E-02,6.027410E-02,6.877752E+03,5.137136E+03,3.549571E-01,5.036592E-01,5.233846E+03,3.404269E+03,2.701296E-01,3.337449E-01,1.090162E+03,0.000000E+00,5.626046E-02,0.000000E+00,2.743226E+03,2.084032E+03,1.415842E-01,2.043065E-01,2.743063E+03,7.117981E+03,1.415758E-01,6.992822E-01
10:30:00,3.627681E+03,8.733810E+03,1.872236E-01,8.578516E-01,3.627163E+03,8.801930E+03,1.871969E-01,8.645423E-01,1.332050E+03,6.238568E+02,6.874157E-02,6.113895E-02,6.877681E+03,5.256166E+03,3.549535E-01,5.153290E-01,5.233816E+03,3.514719E+03,2.701281E-01,3.445745E-01,1.090151E+03,0.000000E+00,5.625988E-02,0.000000E+00,2.743205E+03,2.167787E+03,1.415832E-01,2.125190E-01,2.743042E+03,7.430664E+03,1.415747E-01,7.300445E-01
10:45:00,3.627640E+03,9.070868E+03,1.872215E-01,8.909881E-01,3.627122E+03,9.141717E+03,1.871948E-01,8.979468E-01,1.332023E+03,6.341210E+02,6.874020E-02,6.214499E-02,6.877618E+03,5.376246E+03,3.549503E-01,5.271017E-01,5.233790E+03,3.623120E+03,2.701268E-01,3.552034E-01,1.090141E+03,0.000000E+00,5.625935E-02,0.000000E+00,2.743187E+03,2.249029E+03,1.415823E-01,2.204851E-01,2.743024E+03,7.733631E+03,1.415738E-01,7.598501E-01
