Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CAIRO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
02:45:00,1.405188E+04,1.621689E+04,7.251638E-01,1.251111E+00,7.939822E+03,2.941593E+03,4.096799E-01,2.269416E-01,1.992470E+04,9.216536E+03,1.028104E+00,7.110483E-01,7.934689E+03,2.779425E+03,4.094151E-01,2.144306E-01,5.220376E+03,4.773981E+02,2.694106E-01,3.683052E-02,1.165117E+04,1.486738E+03,6.013140E-01,1.146996E-01,5.249347E+03,3.857921E+02,2.709057E-01,2.976324E-02,5.835036E+03,2.809745E+03,3.011318E-01,2.167677E-01,1.276391E+04,8.699174E+03,6.587422E-01,6.711272E-01,5.844772E+03,2.675510E+03,3.016343E-01,2.064118E-01,2.052191E+04,2.225225E+04,1.058857E+00,1.716750E+00
03:00:00,1.405316E+04,1.617744E+04,7.252302E-01,1.248068E+00,7.939859E+03,2.919410E+03,4.096818E-01,2.252301E-01,1.992480E+04,9.174717E+03,1.028109E+00,7.078218E-01,7.934726E+03,2.762546E+03,4.094170E-01,2.131283E-01,5.220400E+03,4.652773E+02,2.694118E-01,3.589540E-02,1.165123E+04,1.471670E+03,6.013170E-01,1.135371E-01,5.249371E+03,3.767921E+02,2.709069E-01,2.906889E-02,5.835184E+03,2.797348E+03,3.011394E-01,2.158112E-01,1.276425E+04,8.686520E+03,6.587599E-01,6.701506E-01,5.844920E+03,2.667824E+03,3.016419E-01,2.058188E-01,2.052310E+04,2.217071E+04,1.058919E+00,1.710459E+00
03:15:00,1.405442E+04,1.613826E+04,7.252950E-01,1.245044E+00,7.939895E+03,2.896585E+03,4.096837E-01,2.234692E-01,1.992489E+04,9.131721E+03,1.028114E+00,7.045046E-01,7.934762E+03,2.745005E+03,4.094189E-01,2.117750E-01,5.220423E+03,4.527036E+02,2.694130E-01,3.492534E-02,1.165129E+04,1.454972E+03,6.013200E-01,1.122488E-01,5.249394E+03,3.671064E+02,2.709081E-01,2.832165E-02,5.835327E+03,2.784634E+03,3.011468E-01,2.148302E-01,1.276458E+04,8.673036E+03,6.587771E-01,6.691100E-01,5.845064E+03,2.659773E+03,3.016493E-01,2.051976E-01,2.052428E+04,2.208979E+04,1.058980E+00,1.704216E+00
03:30:00,1.405564E+04,1.609918E+04,7.253581E-01,1.242029E+00,7.939930E+03,2.873293E+03,4.096855E-01,2.216722E-01,1.992498E+04,9.087660E+03,1.028119E+00,7.011053E-01,7.934798E+03,2.726888E+03,4.094207E-01,2.103773E-01,5.220446E+03,4.396736E+02,2.694142E-01,3.392008E-02,1.165134E+04,1.436725E+03,6.013229E-01,1.108411E-01,5.249417E+03,3.567641E+02,2.709093E-01,2.752374E-02,5.835466E+03,2.771631E+03,3.011540E-01,2.138271E-01,1.276491E+04,8.658687E+03,6.587938E-01,6.680028E-01,5.845203E+03,2.651366E+03,3.016565E-01,2.045490E-01,2.052544E+04,2.200945E+04,1.059040E+00,1.698018E+00
03:45:00,1.405683E+04,1.606019E+04,7.254195E-01,1.239021E+00,7.939965E+03,2.849634E+03,4.096873E-01,2.198469E-01,1.992508E+04,9.042675E+03,1.028124E+00,6.976347E-01,7.934833E+03,2.708281E+03,4.094225E-01,2.089417E-01,5.220469E+03,4.262387E+02,2.694154E-01,3.288359E-02,1.165140E+04,1.417120E+03,6.013258E-01,1.093285E-01,5.249440E+03,3.458442E+02,2.709105E-01,2.668127E-02,5.835601E+03,2.758382E+03,3.011610E-01,2.128048E-01,1.276522E+04,8.643500E+03,6.588101E-01,6.668310E-01,5.845339E+03,2.642633E+03,3.016635E-01,2.038752E-01,2.052659E+04,2.192983E+04,1.059099E+00,1.691875E+00
04:00:00,1.405799E+04,1.602128E+04,7.254794E-01,1.236019E+00,7.939999E+03,2.825688E+03,4.096891E-01,2.179995E-01,1.992517E+04,8.996901E+03,1.028128E+00,6.941032E-01,7.934867E+03,2.689254E+03,4.094243E-01,2.074738E-01,5.220491E+03,4.124516E+02,2.694165E-01,3.181992E-02,1.165145E+04,1.396333E+03,6.013286E-01,1.077247E-01,5.249462E+03,3.344215E+02,2.709116E-01,2.580003E-02,5.835733E+03,2.744923E+03,3.011678E-01,2.117665E-01,1.276553E+04,8.627510E+03,6.588260E-01,6.655972E-01,5.845471E+03,2.633602E+03,3.016703E-01,2.031784E-01,2.052772E+04,2.185128E+04,1.059158E+00,1.685815E+00
04:15:00,1.405912E+04,1.598393E+04,7.255378E-01,1.233138E+00,7.940032E+03,2.802392E+03,4.096908E-01,2.162022E-01,1.992525E+04,8.952720E+03,1.028133E+00,6.906947E-01,7.934900E+03,2.670742E+03,4.094260E-01,2.060456E-01,5.220513E+03,3.990340E+02,2.694176E-01,3.078476E-02,1.165151E+04,1.375929E+03,6.013314E-01,1.061505E-01,5.249484E+03,3.232379E+02,2.709127E-01,2.493722E-02,5.835861E+03,2.731808E+03,3.011744E-01,2.107547E-01,1.276583E+04,8.611857E+03,6.588414E-01,6.643895E-01,5.845599E+03,2.624807E+03,3.016770E-01,2.024999E-01,2.052884E+04,2.177529E+04,1.059215E+00,1.679952E+00
04:30:00,1.406022E+04,1.594839E+04,7.255946E-01,1.230396E+00,7.940065E+03,2.779893E+03,4.096925E-01,2.144664E-01,1.992534E+04,8.910402E+03,1.028137E+00,6.874298E-01,7.934933E+03,2.652886E+03,4.094277E-01,2.046680E-01,5.220534E+03,3.861541E+02,2.694187E-01,2.979109E-02,1.165156E+04,1.356297E+03,6.013341E-01,1.046360E-01,5.249505E+03,3.124740E+02,2.709138E-01,2.410680E-02,5.835985E+03,2.719149E+03,3.011808E-01,2.097781E-01,1.276612E+04,8.596731E+03,6.588565E-01,6.632225E-01,5.845724E+03,2.616340E+03,3.016834E-01,2.018466E-01,2.052994E+04,2.170183E+04,1.059272E+00,1.674285E+00
04:45:00,1.406130E+04,1.591475E+04,7.256500E-01,1.227800E+00,7.940097E+03,2.758293E+03,4.096941E-01,2.128000E-01,1.992543E+04,8.870132E+03,1.028142E+00,6.843231E-01,7.934965E+03,2.635784E+03,4.094294E-01,2.033486E-01,5.220555E+03,3.739006E+02,2.694198E-01,2.884575E-02,1.165161E+04,1.337644E+03,6.013368E-01,1.031969E-01,5.249526E+03,3.022276E+02,2.709149E-01,2.331630E-02,5.836107E+03,2.707015E+03,3.011871E-01,2.088419E-01,1.276641E+04,8.582231E+03,6.588713E-01,6.621038E-01,5.845846E+03,2.608254E+03,3.016897E-01,2.012228E-01,2.053102E+04,2.163078E+04,1.059328E+00,1.668804E+00
05:00:00,1.406234E+04,1.589777E+04,7.257039E-01,1.226490E+00,7.940128E+03,2.739145E+03,4.096958E-01,2.113228E-01,1.992551E+04,8.843749E+03,1.028146E+00,6.822877E-01,7.934997E+03,2.630493E+03,4.094310E-01,2.029404E-01,5.220576E+03,3.654604E+02,2.694209E-01,2.819460E-02,1.165166E+04,1.353148E+03,6.013394E-01,1.043929E-01,5.249547E+03,3.190189E+02,2.709160E-01,2.461171E-02,5.836225E+03,2.696904E+03,3.011932E-01,2.080619E-01,1.276669E+04,8.582254E+03,6.588856E-01,6.621055E-01,5.845965E+03,2.609823E+03,3.016958E-01,2.013439E-01,2.053208E+04,2.157342E+04,1.059383E+00,1.664379E+00
