Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
21:30:00,1.494974E+04,3.032351E+04,7.714999E-01,2.978345E+00,8.376132E+03,5.361965E+03,4.321929E-01,5.255740E-01,2.087750E+04,1.526446E+04,1.077269E+00,1.496296E+00,8.370956E+03,4.901214E+03,4.319259E-01,4.804142E-01,5.591515E+03,2.567078E+03,2.885646E-01,2.516188E-01,1.243233E+04,7.625614E+03,6.416320E-01,7.474414E-01,5.620856E+03,2.359356E+03,2.900789E-01,2.312518E-01,6.303320E+03,5.010358E+03,3.252993E-01,4.910971E-01,1.378957E+04,1.362515E+04,7.116783E-01,1.335574E+00,6.313108E+03,4.533174E+03,3.258044E-01,4.443280E-01,2.157740E+04,3.823565E+04,1.113317E+00,3.754843E+00
21:45:00,1.495152E+04,2.988592E+04,7.715918E-01,2.935345E+00,8.376221E+03,5.255855E+03,4.321974E-01,5.151736E-01,2.087774E+04,1.503918E+04,1.077281E+00,1.474213E+00,8.371045E+03,4.814579E+03,4.319303E-01,4.719223E-01,5.591560E+03,2.503745E+03,2.885668E-01,2.454097E-01,1.243248E+04,7.465148E+03,6.416391E-01,7.317105E-01,5.620901E+03,2.303214E+03,2.900811E-01,2.257481E-01,6.303781E+03,4.921008E+03,3.253229E-01,4.823399E-01,1.379062E+04,1.345176E+04,7.117324E-01,1.318578E+00,6.313568E+03,4.461278E+03,3.258280E-01,4.372812E-01,2.157853E+04,3.771149E+04,1.113375E+00,3.703351E+00
22:00:00,1.495330E+04,2.944965E+04,7.716836E-01,2.892475E+00,8.376298E+03,5.151664E+03,4.322014E-01,5.049613E-01,2.087795E+04,1.481420E+04,1.077291E+00,1.452159E+00,8.371122E+03,4.727940E+03,4.319343E-01,4.634300E-01,5.591600E+03,2.440454E+03,2.885688E-01,2.392039E-01,1.243261E+04,7.306088E+03,6.416452E-01,7.161175E-01,5.620941E+03,2.246697E+03,2.900830E-01,2.202075E-01,6.304188E+03,4.833718E+03,3.253439E-01,4.737844E-01,1.379156E+04,1.328026E+04,7.117803E-01,1.301769E+00,6.313975E+03,4.390431E+03,3.258490E-01,4.303372E-01,2.157969E+04,3.718571E+04,1.113436E+00,3.651699E+00
22:15:00,1.495508E+04,2.501111E+04,7.717750E-01,2.393803E+00,8.376367E+03,4.033902E+03,4.322049E-01,3.911112E-01,2.087813E+04,1.153980E+04,1.077301E+00,1.120513E+00,8.371191E+03,3.662323E+03,4.319379E-01,3.558828E-01,5.591636E+03,1.806523E+03,2.885706E-01,1.770677E-01,1.243272E+04,5.420032E+03,6.416506E-01,5.312518E-01,5.620977E+03,1.663807E+03,2.900848E-01,1.630758E-01,6.304551E+03,3.777071E+03,3.253626E-01,3.664364E-01,1.379239E+04,1.030183E+04,7.118229E-01,1.001530E+00,6.314339E+03,3.397546E+03,3.258677E-01,3.303234E-01,2.158089E+04,3.210858E+04,1.113497E+00,3.060259E+00
22:30:00,1.495683E+04,2.121410E+04,7.718656E-01,1.945845E+00,8.376431E+03,3.118995E+03,4.322082E-01,2.936421E-01,2.087830E+04,9.029394E+03,1.077309E+00,8.495026E-01,8.371255E+03,2.810505E+03,4.319411E-01,2.654113E-01,5.591670E+03,1.188481E+03,2.885723E-01,1.164893E-01,1.243282E+04,3.573907E+03,6.416556E-01,3.503008E-01,5.621010E+03,1.095055E+03,2.900865E-01,1.073300E-01,6.304878E+03,2.950845E+03,3.253794E-01,2.775296E-01,1.379314E+04,7.990484E+03,7.118613E-01,7.536397E-01,6.314665E+03,2.608321E+03,3.258845E-01,2.463992E-01,2.158210E+04,2.772009E+04,1.113560E+00,2.526032E+00
22:45:00,1.495857E+04,1.765720E+04,7.719553E-01,1.517641E+00,8.376489E+03,2.336645E+03,4.322112E-01,2.068073E-01,2.087845E+04,6.971807E+03,1.077317E+00,6.144828E-01,8.371313E+03,2.091438E+03,4.319441E-01,1.856092E-01,5.591701E+03,5.863220E+02,2.885739E-01,5.746834E-02,1.243291E+04,1.767291E+03,6.416602E-01,1.732228E-01,5.621042E+03,5.404381E+02,2.900881E-01,5.297005E-02,6.305173E+03,2.265935E+03,3.253947E-01,1.998401E-01,1.379381E+04,6.178437E+03,7.118960E-01,5.453782E-01,6.314960E+03,1.966178E+03,3.258997E-01,1.742540E-01,2.158333E+04,2.355546E+04,1.113623E+00,2.010646E+00
23:00:00,1.496031E+04,1.432689E+04,7.720447E-01,1.109176E+00,8.376545E+03,1.625360E+03,4.322141E-01,1.258661E-01,2.087859E+04,5.096296E+03,1.077324E+00,3.942592E-01,8.371369E+03,1.433594E+03,4.319470E-01,1.108733E-01,5.591732E+03,0.000000E+00,2.885755E-01,0.000000E+00,1.243300E+04,0.000000E+00,6.416645E-01,0.000000E+00,5.621072E+03,0.000000E+00,2.900897E-01,0.000000E+00,6.305446E+03,1.648905E+03,3.254087E-01,1.276980E-01,1.379444E+04,4.541342E+03,7.119281E-01,3.511273E-01,6.315233E+03,1.385179E+03,3.259138E-01,1.070785E-01,2.158458E+04,1.966718E+04,1.113687E+00,1.519315E+00
23:15:00,1.496202E+04,1.512040E+04,7.721332E-01,1.168170E+00,8.376598E+03,1.971757E+03,4.322168E-01,1.525207E-01,2.087873E+04,6.392886E+03,1.077331E+00,4.942609E-01,8.371422E+03,1.795094E+03,4.319498E-01,1.387567E-01,5.591762E+03,0.000000E+00,2.885770E-01,0.000000E+00,1.243308E+04,0.000000E+00,6.416687E-01,0.000000E+00,5.621102E+03,0.000000E+00,2.900912E-01,0.000000E+00,6.305699E+03,2.045213E+03,3.254218E-01,1.582090E-01,1.379502E+04,5.842113E+03,7.119580E-01,4.513128E-01,6.315486E+03,1.768962E+03,3.259269E-01,1.366462E-01,2.158584E+04,2.046510E+04,1.113752E+00,1.580891E+00
23:30:00,1.496371E+04,1.536296E+04,7.722203E-01,1.185783E+00,8.376650E+03,2.144589E+03,4.322195E-01,1.656048E-01,2.087886E+04,6.998949E+03,1.077338E+00,5.404876E-01,8.371474E+03,1.969017E+03,4.319524E-01,1.520441E-01,5.591791E+03,0.000000E+00,2.885785E-01,0.000000E+00,1.243316E+04,0.000000E+00,6.416727E-01,0.000000E+00,5.621132E+03,0.000000E+00,2.900927E-01,0.000000E+00,6.305935E+03,2.239417E+03,3.254340E-01,1.729258E-01,1.379556E+04,6.557141E+03,7.119858E-01,5.063277E-01,6.315722E+03,1.976180E+03,3.259390E-01,1.525897E-01,2.158710E+04,2.068200E+04,1.113818E+00,1.596373E+00
23:45:00,1.496536E+04,1.545852E+04,7.723057E-01,1.193105E+00,8.376699E+03,2.205117E+03,4.322220E-01,1.701563E-01,2.087899E+04,7.195667E+03,1.077345E+00,5.552554E-01,8.371523E+03,2.027084E+03,4.319550E-01,1.564182E-01,5.591820E+03,0.000000E+00,2.885800E-01,0.000000E+00,1.243324E+04,0.000000E+00,6.416765E-01,0.000000E+00,5.621161E+03,0.000000E+00,2.900942E-01,0.000000E+00,6.306157E+03,2.311214E+03,3.254454E-01,1.783336E-01,1.379607E+04,6.815180E+03,7.120121E-01,5.258576E-01,6.315944E+03,2.052413E+03,3.259505E-01,1.583626E-01,2.158836E+04,2.078138E+04,1.113883E+00,1.603984E+00
24:00:00,1.496698E+04,1.541773E+04,7.723892E-01,1.189928E+00,8.376747E+03,2.212786E+03,4.322245E-01,1.707505E-01,2.087912E+04,7.249196E+03,1.077351E+00,5.593931E-01,8.371571E+03,2.039260E+03,4.319574E-01,1.573604E-01,5.591849E+03,0.000000E+00,2.885815E-01,0.000000E+00,1.243331E+04,0.000000E+00,6.416803E-01,0.000000E+00,5.621189E+03,0.000000E+00,2.900957E-01,0.000000E+00,6.306366E+03,2.332094E+03,3.254562E-01,1.799438E-01,1.379655E+04,6.937329E+03,7.120369E-01,5.352798E-01,6.316153E+03,2.081757E+03,3.259613E-01,1.606266E-01,2.158963E+04,2.070621E+04,1.113948E+00,1.598173E+00
Peak,1.499548E+04,4.197461E+04,7.738601E-01,4.123795E+00,8.377611E+03,7.846792E+03,4.322691E-01,7.691487E-01,2.088141E+04,1.913946E+04,1.077470E+00,1.876179E+00,8.372435E+03,6.675727E+03,4.320020E-01,6.543607E-01,5.592388E+03,4.490658E+03,2.886093E-01,4.401890E-01,1.243466E+04,1.169531E+04,6.417498E-01,1.146440E+00,5.621729E+03,3.890901E+03,2.901235E-01,3.813963E-01,6.309669E+03,7.351254E+03,3.256267E-01,7.205525E-01,1.380429E+04,1.763808E+04,7.124363E-01,1.728959E+00,6.319456E+03,6.441695E+03,3.261318E-01,6.314012E-01,2.161587E+04,5.007750E+04,1.115302E+00,4.918428E+00

Peak Vol Flow (m3/s),,,6.528821E-01,3.479120E+00,,,3.646922E-01,6.489072E-01,,,9.090282E-01,1.582875E+00,,,3.644669E-01,5.520642E-01,,,2.434909E-01,3.713740E-01,,,5.414247E-01,9.672164E-01,,,2.447684E-01,3.217724E-01,,,2.747213E-01,6.079081E-01,,,6.010607E-01,1.458670E+00,,,2.751474E-01,5.326939E-01,,,9.409462E-01,4.149527E+00
