Time,THERMAL ZONE 1:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:ROME ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:ROME ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:ROME ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:ROME ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
14:45:00,3.618119E+03,1.216635E+04,1.867302E-01,1.195265E+00,3.617610E+03,1.230933E+04,1.867040E-01,1.209309E+00,1.329084E+03,8.892069E+02,6.858850E-02,8.714407E-02,6.861371E+03,6.922574E+03,3.541118E-01,6.786870E-01,5.222678E+03,4.637574E+03,2.695533E-01,4.546805E-01,1.087905E+03,6.206641E+01,5.614396E-02,6.081644E-03,2.736650E+03,2.856033E+03,1.412450E-01,2.800057E-01,2.736490E+03,1.032165E+04,1.412367E-01,1.014345E+00
15:00:00,3.618105E+03,1.217737E+04,1.867295E-01,1.196343E+00,3.617596E+03,1.231685E+04,1.867033E-01,1.210044E+00,1.329076E+03,9.016788E+02,6.858813E-02,8.836624E-02,6.861348E+03,6.961294E+03,3.541106E-01,6.824815E-01,5.222670E+03,4.639680E+03,2.695530E-01,4.548870E-01,1.087903E+03,6.855457E+01,5.614384E-02,6.717466E-03,2.736646E+03,2.845798E+03,1.412448E-01,2.790012E-01,2.736485E+03,1.030925E+04,1.412365E-01,1.013121E+00
15:15:00,3.618092E+03,1.215433E+04,1.867288E-01,1.194073E+00,3.617583E+03,1.228940E+04,1.867026E-01,1.207341E+00,1.329069E+03,9.129540E+02,6.858777E-02,8.947114E-02,6.861326E+03,6.988765E+03,3.541095E-01,6.851730E-01,5.222663E+03,4.632304E+03,2.695526E-01,4.541635E-01,1.087900E+03,7.334632E+01,5.614371E-02,7.187050E-03,2.736642E+03,2.828257E+03,1.412445E-01,2.772805E-01,2.736481E+03,1.026668E+04,1.412362E-01,1.008931E+00
15:30:00,3.618079E+03,1.209756E+04,1.867282E-01,1.188488E+00,3.617570E+03,1.222721E+04,1.867019E-01,1.201222E+00,1.329063E+03,9.229157E+02,6.858744E-02,9.044730E-02,6.861305E+03,7.004378E+03,3.541084E-01,6.867021E-01,5.222656E+03,4.615143E+03,2.695522E-01,4.524804E-01,1.087898E+03,7.649172E+01,5.614360E-02,7.495294E-03,2.736637E+03,2.803835E+03,1.412443E-01,2.748850E-01,2.736477E+03,1.019435E+04,1.412360E-01,1.001812E+00
15:45:00,3.618067E+03,1.200800E+04,1.867275E-01,1.179678E+00,3.617558E+03,1.213118E+04,1.867013E-01,1.191776E+00,1.329057E+03,9.314519E+02,6.858712E-02,9.128374E-02,6.861285E+03,7.007522E+03,3.541074E-01,6.870086E-01,5.222650E+03,4.587865E+03,2.695519E-01,4.498050E-01,1.087896E+03,7.803604E+01,5.614349E-02,7.646635E-03,2.736634E+03,2.773065E+03,1.412441E-01,2.718674E-01,2.736473E+03,1.009275E+04,1.412358E-01,9.918140E-01
16:00:00,3.618055E+03,1.188976E+04,1.867269E-01,1.168048E+00,3.617546E+03,1.200634E+04,1.867007E-01,1.179498E+00,1.329051E+03,9.384660E+02,6.858681E-02,9.197102E-02,6.861266E+03,6.997735E+03,3.541064E-01,6.860473E-01,5.222644E+03,4.550326E+03,2.695516E-01,4.461231E-01,1.087894E+03,7.801291E+01,5.614339E-02,7.644365E-03,2.736630E+03,2.736599E+03,1.412439E-01,2.682912E-01,2.736469E+03,9.962496E+03,1.412356E-01,9.789982E-01
16:15:00,3.618044E+03,1.176276E+04,1.867264E-01,1.155556E+00,3.617535E+03,1.187338E+04,1.867001E-01,1.166421E+00,1.329045E+03,9.443299E+02,6.858652E-02,9.254557E-02,6.861247E+03,6.980143E+03,3.541054E-01,6.843210E-01,5.222638E+03,4.507522E+03,2.695513E-01,4.419245E-01,1.087892E+03,7.678905E+01,5.614329E-02,7.524423E-03,2.736626E+03,2.698199E+03,1.412437E-01,2.645257E-01,2.736466E+03,9.821950E+03,1.412355E-01,9.651688E-01
16:30:00,3.618033E+03,1.162849E+04,1.867258E-01,1.142352E+00,3.617524E+03,1.173416E+04,1.866995E-01,1.152730E+00,1.329040E+03,9.490410E+02,6.858624E-02,9.300716E-02,6.861229E+03,6.954787E+03,3.541045E-01,6.818336E-01,5.222632E+03,4.459561E+03,2.695510E-01,4.372202E-01,1.087890E+03,7.441015E+01,5.614320E-02,7.291290E-03,2.736623E+03,2.659965E+03,1.412436E-01,2.607767E-01,2.736462E+03,9.673658E+03,1.412353E-01,9.505794E-01
16:45:00,3.618023E+03,1.148768E+04,1.867253E-01,1.128506E+00,3.617514E+03,1.158974E+04,1.866990E-01,1.138530E+00,1.329035E+03,9.526353E+02,6.858598E-02,9.335930E-02,6.861212E+03,6.921584E+03,3.541036E-01,6.785772E-01,5.222627E+03,4.406456E+03,2.695507E-01,4.320115E-01,1.087889E+03,7.095356E+01,5.614311E-02,6.952552E-03,2.736619E+03,2.622810E+03,1.412434E-01,2.571340E-01,2.736459E+03,9.518466E+03,1.412351E-01,9.353134E-01
17:00:00,3.618013E+03,1.133719E+04,1.867248E-01,1.113709E+00,3.617504E+03,1.143632E+04,1.866985E-01,1.123446E+00,1.329030E+03,9.551568E+02,6.858572E-02,9.360632E-02,6.861196E+03,6.878876E+03,3.541028E-01,6.743890E-01,5.222621E+03,4.346505E+03,2.695504E-01,4.261316E-01,1.087887E+03,6.651261E+01,5.614303E-02,6.517356E-03,2.736616E+03,2.585332E+03,1.412432E-01,2.534602E-01,2.736456E+03,9.356354E+03,1.412349E-01,9.193679E-01
17:15:00,3.618003E+03,1.117627E+04,1.867243E-01,1.097887E+00,3.617494E+03,1.127257E+04,1.866980E-01,1.107345E+00,1.329025E+03,9.566098E+02,6.858548E-02,9.374863E-02,6.861180E+03,6.827039E+03,3.541020E-01,6.693058E-01,5.222616E+03,4.280414E+03,2.695502E-01,4.196495E-01,1.087885E+03,6.114825E+01,5.614295E-02,5.991679E-03,2.736613E+03,2.547217E+03,1.412431E-01,2.497229E-01,2.736453E+03,9.187508E+03,1.412348E-01,9.027608E-01
17:30:00,3.617994E+03,1.100468E+04,1.867238E-01,1.081016E+00,3.617485E+03,1.109785E+04,1.866975E-01,1.090167E+00,1.329020E+03,9.569624E+02,6.858524E-02,9.378311E-02,6.861165E+03,6.766588E+03,3.541012E-01,6.633782E-01,5.222612E+03,4.208940E+03,2.695499E-01,4.126395E-01,1.087884E+03,5.491427E+01,5.614287E-02,5.380796E-03,2.736610E+03,2.507167E+03,1.412429E-01,2.457951E-01,2.736450E+03,9.010419E+03,1.412346E-01,8.853436E-01
17:45:00,3.617985E+03,1.082226E+04,1.867233E-01,1.063079E+00,3.617476E+03,1.091174E+04,1.866971E-01,1.071868E+00,1.329016E+03,9.561701E+02,6.858502E-02,9.370538E-02,6.861151E+03,6.698141E+03,3.541004E-01,6.566668E-01,5.222607E+03,4.132763E+03,2.695497E-01,4.051683E-01,1.087882E+03,4.784913E+01,5.614280E-02,4.688478E-03,2.736608E+03,2.464535E+03,1.412428E-01,2.416134E-01,2.736447E+03,8.824815E+03,1.412345E-01,8.670893E-01
18:00:00,3.617976E+03,1.062974E+04,1.867229E-01,1.044150E+00,3.617467E+03,1.071488E+04,1.866966E-01,1.052513E+00,1.329012E+03,9.541927E+02,6.858480E-02,9.351152E-02,6.861137E+03,6.627369E+03,3.540997E-01,6.497274E-01,5.222603E+03,4.058237E+03,2.695495E-01,3.978591E-01,1.087881E+03,4.003116E+01,5.614273E-02,3.922403E-03,2.736605E+03,2.420615E+03,1.412426E-01,2.373045E-01,2.736444E+03,8.630948E+03,1.412344E-01,8.480226E-01
18:15:00,3.936765E+03,1.041322E+04,2.031755E-01,1.022863E+00,3.936256E+03,1.049344E+04,2.031492E-01,1.030742E+00,1.418848E+03,9.506972E+02,7.322085E-02,9.316889E-02,7.407673E+03,6.551876E+03,3.823062E-01,6.423256E-01,5.432019E+03,3.982888E+03,2.803579E-01,3.904696E-01,1.102838E+03,3.130026E+01,5.691464E-02,3.066890E-03,2.848792E+03,2.373014E+03,1.470329E-01,2.326355E-01,2.848631E+03,8.415098E+03,1.470246E-01,8.267957E-01
18:30:00,4.255721E+03,1.017173E+04,2.196353E-01,9.991211E-01,4.255212E+03,1.024674E+04,2.196090E-01,1.006488E+00,1.508763E+03,9.457051E+02,7.786025E-02,9.267958E-02,7.954466E+03,6.468442E+03,4.105234E-01,6.341453E-01,5.641499E+03,3.902434E+03,2.911692E-01,3.825800E-01,1.117810E+03,2.176250E+01,5.768719E-02,2.132336E-03,2.961014E+03,2.321026E+03,1.528247E-01,2.275369E-01,2.960853E+03,8.176802E+03,1.528164E-01,8.033610E-01
18:45:00,4.574894E+03,9.904924E+03,2.361037E-01,9.728895E-01,4.574385E+03,9.974648E+03,2.360774E-01,9.797372E-01,1.598678E+03,9.392116E+02,8.249924E-02,9.204313E-02,8.501698E+03,6.370872E+03,4.387577E-01,6.245791E-01,5.851160E+03,3.809469E+03,3.019883E-01,3.734640E-01,1.132780E+03,1.272109E+01,5.845963E-02,1.246430E-03,3.073319E+03,2.264619E+03,1.586203E-01,2.220053E-01,3.073159E+03,7.916143E+03,1.586120E-01,7.777269E-01
19:00:00,4.894318E+03,9.612416E+03,2.525818E-01,9.441315E-01,4.893809E+03,9.676915E+03,2.525555E-01,9.504659E-01,1.688633E+03,9.311505E+02,8.713986E-02,9.125306E-02,9.049384E+03,6.251010E+03,4.670085E-01,6.128270E-01,6.061010E+03,3.695691E+03,3.128153E-01,3.623072E-01,1.147757E+03,5.815429E+00,5.923238E-02,5.697997E-04,3.185719E+03,2.203689E+03,1.644199E-01,2.160304E-01,3.185558E+03,7.633121E+03,1.644116E-01,7.498944E-01
19:15:00,4.895100E+03,9.335639E+03,2.526124E-01,9.169168E-01,4.894591E+03,9.395111E+03,2.525861E-01,9.227575E-01,1.688773E+03,9.223858E+02,8.714524E-02,9.039403E-02,9.050789E+03,6.124622E+03,4.670609E-01,6.004345E-01,6.061574E+03,3.577981E+03,3.128389E-01,3.507643E-01,1.147780E+03,1.555126E+00,5.923337E-02,1.523708E-04,3.185999E+03,2.145989E+03,1.644320E-01,2.103723E-01,3.185838E+03,7.368653E+03,1.644237E-01,7.238838E-01
19:30:00,4.895807E+03,9.076300E+03,2.526392E-01,8.914200E-01,4.895298E+03,9.131055E+03,2.526129E-01,8.967974E-01,1.688853E+03,9.128231E+02,8.714814E-02,8.945681E-02,9.052089E+03,5.998297E+03,4.671077E-01,5.880486E-01,6.062164E+03,3.464889E+03,3.128631E-01,3.396740E-01,1.147794E+03,0.000000E+00,5.923394E-02,0.000000E+00,3.186293E+03,2.093146E+03,1.644446E-01,2.051906E-01,3.186133E+03,7.123881E+03,1.644363E-01,6.998152E-01
19:45:00,4.896358E+03,8.835318E+03,2.526599E-01,8.677307E-01,4.895849E+03,8.885762E+03,2.526336E-01,8.726846E-01,1.688952E+03,9.024738E+02,8.715234E-02,8.844251E-02,9.053044E+03,5.880005E+03,4.671414E-01,5.764508E-01,6.062634E+03,3.365090E+03,3.128820E-01,3.298874E-01,1.147814E+03,0.000000E+00,5.923486E-02,0.000000E+00,3.186540E+03,2.045553E+03,1.644549E-01,2.005241E-01,3.186380E+03,6.899054E+03,1.644466E-01,6.777113E-01
20:00:00,4.896704E+03,8.613523E+03,2.526730E-01,8.459287E-01,4.896195E+03,8.660148E+03,2.526467E-01,8.505075E-01,1.689029E+03,8.914631E+02,8.715579E-02,8.736340E-02,9.053616E+03,5.775550E+03,4.671619E-01,5.662105E-01,6.062957E+03,3.283981E+03,3.128950E-01,3.219340E-01,1.147832E+03,0.000000E+00,5.923573E-02,0.000000E+00,3.186720E+03,2.003593E+03,1.644625E-01,1.964102E-01,3.186559E+03,6.694173E+03,1.644542E-01,6.575693E-01
20:15:00,4.896930E+03,8.401046E+03,2.526823E-01,8.250440E-01,4.896421E+03,8.444411E+03,2.526560E-01,8.293026E-01,1.689098E+03,8.797765E+02,8.715907E-02,8.621808E-02,9.053978E+03,5.677801E+03,4.671765E-01,5.566283E-01,6.063177E+03,3.211604E+03,3.129041E-01,3.148380E-01,1.147851E+03,0.000000E+00,5.923664E-02,0.000000E+00,3.186850E+03,1.964535E+03,1.644681E-01,1.925809E-01,3.186689E+03,6.499084E+03,1.644598E-01,6.383887E-01
20:30:00,4.897093E+03,8.197056E+03,2.526897E-01,8.049933E-01,4.896584E+03,8.237767E+03,2.526634E-01,8.089913E-01,1.689161E+03,8.675970E+02,8.716225E-02,8.502444E-02,9.054235E+03,5.584407E+03,4.671884E-01,5.474731E-01,6.063331E+03,3.143636E+03,3.129108E-01,3.081743E-01,1.147870E+03,0.000000E+00,5.923759E-02,0.000000E+00,3.186945E+03,1.927216E+03,1.644723E-01,1.889225E-01,3.186785E+03,6.313167E+03,1.644640E-01,6.201064E-01
20:45:00,4.897220E+03,8.001204E+03,2.526958E-01,7.857424E-01,4.896711E+03,8.039893E+03,2.526695E-01,7.895419E-01,1.689221E+03,8.550461E+02,8.716526E-02,8.379441E-02,9.054437E+03,5.494304E+03,4.671983E-01,5.386403E-01,6.063444E+03,3.078624E+03,3.129160E-01,3.018002E-01,1.147889E+03,0.000000E+00,5.923855E-02,0.000000E+00,3.187018E+03,1.891166E+03,1.644756E-01,1.853880E-01,3.186857E+03,6.136408E+03,1.644673E-01,6.027228E-01
21:00:00,4.897323E+03,7.813367E+03,2.527009E-01,7.672796E-01,4.896814E+03,7.850658E+03,2.526746E-01,7.709418E-01,1.689275E+03,8.422009E+02,8.716805E-02,8.253554E-02,9.054602E+03,5.406982E+03,4.672065E-01,5.300801E-01,6.063529E+03,3.015395E+03,3.129199E-01,2.956008E-01,1.147907E+03,0.000000E+00,5.923949E-02,0.000000E+00,3.187074E+03,1.856136E+03,1.644782E-01,1.819534E-01,3.186913E+03,5.969272E+03,1.644699E-01,5.862853E-01
21:15:00,4.897407E+03,7.624558E+03,2.527051E-01,7.487225E-01,4.896898E+03,7.661034E+03,2.526788E-01,7.523048E-01,1.689325E+03,8.288916E+02,8.717059E-02,8.123121E-02,9.054737E+03,5.319729E+03,4.672133E-01,5.215267E-01,6.063595E+03,2.951527E+03,3.129231E-01,2.893381E-01,1.147925E+03,0.000000E+00,5.924039E-02,0.000000E+00,3.187118E+03,1.820615E+03,1.644803E-01,1.784707E-01,3.186958E+03,5.802603E+03,1.644720E-01,5.698972E-01
21:30:00,4.897478E+03,7.434862E+03,2.527086E-01,7.300781E-01,4.896969E+03,7.471044E+03,2.526823E-01,7.336316E-01,1.689369E+03,8.151617E+02,8.717289E-02,7.988565E-02,9.054849E+03,5.232472E+03,4.672189E-01,5.129726E-01,6.063648E+03,2.886899E+03,3.129256E-01,2.830011E-01,1.147941E+03,0.000000E+00,5.924123E-02,0.000000E+00,3.187154E+03,1.784596E+03,1.644820E-01,1.749388E-01,3.186993E+03,5.636181E+03,1.644738E-01,5.535334E-01
21:45:00,4.897537E+03,7.244367E+03,2.527116E-01,7.113551E-01,4.897028E+03,7.280698E+03,2.526853E-01,7.149234E-01,1.689410E+03,8.010486E+02,8.717496E-02,7.850253E-02,9.054944E+03,5.145491E+03,4.672237E-01,5.044457E-01,6.063690E+03,2.821494E+03,3.129277E-01,2.765878E-01,1.147956E+03,0.000000E+00,5.924200E-02,0.000000E+00,3.187183E+03,1.747970E+03,1.644834E-01,1.713476E-01,3.187022E+03,5.469704E+03,1.644752E-01,5.371642E-01
22:00:00,4.897589E+03,7.053229E+03,2.527142E-01,6.925695E-01,4.897080E+03,7.090072E+03,2.526880E-01,6.961880E-01,1.689446E+03,7.865889E+02,8.717682E-02,7.708545E-02,9.055026E+03,5.059064E+03,4.672279E-01,4.959733E-01,6.063725E+03,2.755198E+03,3.129294E-01,2.700872E-01,1.147970E+03,0.000000E+00,5.924271E-02,0.000000E+00,3.187207E+03,1.710776E+03,1.644846E-01,1.677007E-01,3.187046E+03,5.302842E+03,1.644763E-01,5.207572E-01
22:15:00,4.897634E+03,5.354906E+03,2.527166E-01,5.229708E-01,4.897125E+03,5.388247E+03,2.526903E-01,5.261413E-01,1.689478E+03,5.844941E+02,8.717849E-02,5.728021E-02,9.055099E+03,3.896946E+03,4.672316E-01,3.792777E-01,6.063755E+03,2.041487E+03,3.129309E-01,2.001226E-01,1.147983E+03,0.000000E+00,5.924335E-02,0.000000E+00,3.187227E+03,1.269109E+03,1.644856E-01,1.244055E-01,3.187067E+03,3.914530E+03,1.644773E-01,3.844119E-01
22:30:00,4.897675E+03,3.842965E+03,2.527186E-01,3.691068E-01,4.897166E+03,3.871776E+03,2.526924E-01,3.717426E-01,1.689507E+03,3.859778E+02,8.717999E-02,3.782567E-02,9.055164E+03,2.948830E+03,4.672350E-01,2.798124E-01,6.063781E+03,1.344262E+03,3.129322E-01,1.317747E-01,1.147994E+03,0.000000E+00,5.924394E-02,0.000000E+00,3.187245E+03,8.365910E+02,1.644865E-01,8.200730E-02,3.187084E+03,2.567919E+03,1.644782E-01,2.521677E-01
22:45:00,4.897711E+03,2.428897E+03,2.527205E-01,2.235066E-01,4.897202E+03,2.453883E+03,2.526943E-01,2.256543E-01,1.689533E+03,1.911222E+02,8.718134E-02,1.872990E-02,9.055224E+03,2.110269E+03,4.672380E-01,1.890116E-01,6.063803E+03,6.637146E+02,3.129334E-01,6.506208E-02,1.148004E+03,0.000000E+00,5.924446E-02,0.000000E+00,3.187260E+03,4.135143E+02,1.644873E-01,4.053483E-02,3.187099E+03,1.263079E+03,1.644790E-01,1.240309E-01
23:00:00,4.897745E+03,1.108234E+03,2.527223E-01,8.604575E-02,4.897236E+03,1.129031E+03,2.526960E-01,8.767023E-02,1.689557E+03,0.000000E+00,8.718256E-02,0.000000E+00,9.055278E+03,1.385729E+03,4.672409E-01,1.073758E-01,6.063824E+03,0.000000E+00,3.129344E-01,0.000000E+00,1.148013E+03,0.000000E+00,5.924493E-02,0.000000E+00,3.187273E+03,0.000000E+00,1.644879E-01,0.000000E+00,3.187112E+03,0.000000E+00,1.644796E-01,0.000000E+00
23:15:00,4.897776E+03,1.327534E+03,2.527238E-01,1.029340E-01,4.897267E+03,1.348865E+03,2.526976E-01,1.045887E-01,1.689578E+03,0.000000E+00,8.718367E-02,0.000000E+00,9.055329E+03,1.734305E+03,4.672435E-01,1.342220E-01,6.063842E+03,0.000000E+00,3.129354E-01,0.000000E+00,1.148022E+03,0.000000E+00,5.924536E-02,0.000000E+00,3.187285E+03,0.000000E+00,1.644885E-01,0.000000E+00,3.187124E+03,0.000000E+00,1.644803E-01,0.000000E+00
23:30:00,4.897804E+03,1.407530E+03,2.527253E-01,1.087277E-01,4.897295E+03,1.430272E+03,2.526990E-01,1.104857E-01,1.689598E+03,0.000000E+00,8.718467E-02,0.000000E+00,9.055376E+03,1.900290E+03,4.672459E-01,1.467164E-01,6.063859E+03,0.000000E+00,3.129362E-01,0.000000E+00,1.148029E+03,0.000000E+00,5.924575E-02,0.000000E+00,3.187296E+03,0.000000E+00,1.644891E-01,0.000000E+00,3.187135E+03,0.000000E+00,1.644808E-01,0.000000E+00
23:45:00,4.897831E+03,1.429029E+03,2.527267E-01,1.103060E-01,4.897322E+03,1.452309E+03,2.527004E-01,1.121038E-01,1.689615E+03,0.000000E+00,8.718558E-02,0.000000E+00,9.055419E+03,1.970098E+03,4.672481E-01,1.520278E-01,6.063875E+03,0.000000E+00,3.129370E-01,0.000000E+00,1.148036E+03,0.000000E+00,5.924610E-02,0.000000E+00,3.187305E+03,0.000000E+00,1.644896E-01,0.000000E+00,3.187145E+03,0.000000E+00,1.644813E-01,0.000000E+00
24:00:00,4.897856E+03,1.396138E+03,2.527280E-01,1.077672E-01,4.897347E+03,1.420176E+03,2.527017E-01,1.096236E-01,1.689632E+03,0.000000E+00,8.718641E-02,0.000000E+00,9.055461E+03,1.937639E+03,4.672503E-01,1.495251E-01,6.063889E+03,0.000000E+00,3.129378E-01,0.000000E+00,1.148042E+03,0.000000E+00,5.924641E-02,0.000000E+00,3.187314E+03,0.000000E+00,1.644901E-01,0.000000E+00,3.187154E+03,0.000000E+00,1.644818E-01,0.000000E+00
Peak,4.898199E+03,1.217737E+04,2.527457E-01,1.196343E+00,4.897690E+03,1.231685E+04,2.527194E-01,1.210044E+00,1.689819E+03,9.569624E+02,8.719606E-02,9.378311E-02,9.056029E+03,7.007522E+03,4.672796E-01,6.870086E-01,6.064075E+03,4.639680E+03,3.129474E-01,4.548870E-01,1.148108E+03,7.803604E+01,5.924980E-02,7.646635E-03,3.187428E+03,2.859522E+03,1.644959E-01,2.803487E-01,3.187267E+03,1.032165E+04,1.644876E-01,1.014345E+00

Peak Vol Flow (m3/s),,,2.099425E-01,9.937391E-01,,,2.099207E-01,1.005120E+00,,,7.242917E-02,7.790069E-02,,,3.881445E-01,5.706618E-01,,,2.599489E-01,3.778507E-01,,,4.921569E-02,6.351656E-03,,,1.366381E-01,2.328709E-01,,,1.366312E-01,8.425629E-01
